product_ndc	class_name
27808-0030	Adrenergic Alpha2-agonists
27808-0031	Adrenergic Alpha2-agonists
27808-0035	Opioid Agonists
27808-0036	Opioid Agonists
27808-0037	Opioid Agonists
27808-0057	Sigma-1 Receptor Agonists
27808-0057	Uncompetitive Nmda Receptor Antagonists
28595-0300	Adrenergic Alpha1-agonists
28595-0500	Reduction Activity
28595-0800	Sigma-1 Receptor Agonists
28595-0800	Uncompetitive Nmda Receptor Antagonists
28595-0803	Adrenergic Alpha1-agonists
28595-0804	Uncompetitive Nmda Receptor Antagonists
28595-0804	Sigma-1 Receptor Agonists
28595-0900	Adrenergic Alpha1-agonists
28595-0905	Adrenergic Alpha1-agonists
28595-0906	Sigma-1 Receptor Agonists
28595-0906	Uncompetitive Nmda Receptor Antagonists
29033-0012	Cyclooxygenase Inhibitors
29033-0013	Cyclooxygenase Inhibitors
29300-0124	Cyclooxygenase Inhibitors
29300-0125	Cyclooxygenase Inhibitors
29300-0126	Adrenergic Beta-antagonists
29300-0127	Adrenergic Beta-antagonists
29300-0131	Gaba A Agonists
29300-0132	Gaba A Agonists
29300-0133	Histamine H1 Receptor Antagonists
29300-0134	Histamine H1 Receptor Antagonists
29300-0135	Adrenergic Alpha2-agonists
29300-0136	Adrenergic Alpha2-agonists
29300-0137	Adrenergic Alpha2-agonists
29300-0168	Adrenergic Alpha2-agonists
29300-0169	Adrenergic Alpha2-agonists
29300-0187	Adrenergic Beta-antagonists
29300-0188	Adrenergic Beta-antagonists
29300-0189	Adrenergic Beta-antagonists
29300-0241	Calcium Channel Antagonists
29300-0242	Calcium Channel Antagonists
29300-0243	Calcium Channel Antagonists
29300-0330	Histamine H1 Receptor Antagonists
29300-0340	Histamine H1 Receptor Antagonists
30698-0032	Monoamine Oxidase Inhibitors
30698-0449	Angiotensin-converting Enzyme Inhibitors
30698-0450	Angiotensin-converting Enzyme Inhibitors
30698-0452	Angiotensin-converting Enzyme Inhibitors
30698-0453	Angiotensin-converting Enzyme Inhibitors
30698-0454	Angiotensin-converting Enzyme Inhibitors
30698-0458	Adrenergic Beta-antagonists
30698-0459	Adrenergic Beta-antagonists
31722-0200	Angiotensin-converting Enzyme Inhibitors
31722-0201	Angiotensin-converting Enzyme Inhibitors
31722-0202	Angiotensin-converting Enzyme Inhibitors
31722-0206	Serotonin Uptake Inhibitors
31722-0207	Serotonin Uptake Inhibitors
31722-0208	Serotonin Uptake Inhibitors
31722-0212	Serotonin Uptake Inhibitors
31722-0213	Serotonin Uptake Inhibitors
31722-0214	Serotonin Uptake Inhibitors
31722-0218	Cholinergic Antagonists
31722-0218	Histamine Receptor Antagonists
31722-0219	Cholinergic Antagonists
31722-0219	Histamine Receptor Antagonists
31722-0220	Histamine Receptor Antagonists
31722-0220	Cholinergic Antagonists
31722-0237	Calcium Channel Antagonists
31722-0238	Calcium Channel Antagonists
31722-0239	Calcium Channel Antagonists
31722-0249	Serotonin Uptake Inhibitors
31722-0250	Serotonin Uptake Inhibitors
31722-0251	Serotonin Uptake Inhibitors
31722-0256	Selective Estrogen Receptor Modulators
31722-0267	Angiotensin-converting Enzyme Inhibitors
31722-0268	Angiotensin-converting Enzyme Inhibitors
31722-0269	Angiotensin-converting Enzyme Inhibitors
31722-0270	Angiotensin-converting Enzyme Inhibitors
31722-0271	Angiotensin-converting Enzyme Inhibitors
31722-0272	Angiotensin-converting Enzyme Inhibitors
31722-0273	Angiotensin-converting Enzyme Inhibitors
31722-0274	Angiotensin-converting Enzyme Inhibitors
31722-0302	Adrenergic Alpha-antagonists
31722-0327	Vitamin K Inhibitors
31722-0328	Vitamin K Inhibitors
31722-0329	Vitamin K Inhibitors
31722-0330	Vitamin K Inhibitors
31722-0331	Vitamin K Inhibitors
31722-0332	Vitamin K Inhibitors
31722-0333	Vitamin K Inhibitors
31722-0334	Vitamin K Inhibitors
31722-0335	Vitamin K Inhibitors
31722-0338	Cyclooxygenase Inhibitors
31722-0339	Cyclooxygenase Inhibitors
31722-0340	Cyclooxygenase Inhibitors
31722-0341	Cyclooxygenase Inhibitors
31722-0342	Cyclooxygenase Inhibitors
31722-0374	Angiotensin-converting Enzyme Inhibitors
31722-0375	Angiotensin-converting Enzyme Inhibitors
31722-0376	Angiotensin-converting Enzyme Inhibitors
31722-0377	Phosphate Chelating Activity
31722-0393	Phosphate Chelating Activity
31722-0500	Histamine Receptor Antagonists
31722-0501	Histamine Receptor Antagonists
31722-0502	Histamine Receptor Antagonists
31722-0505	Non-nucleoside Reverse Transcriptase Inhibitors
31722-0509	Nucleoside Reverse Transcriptase Inhibitors
31722-0515	Nucleoside Reverse Transcriptase Inhibitors
31722-0516	Nucleoside Reverse Transcriptase Inhibitors
31722-0517	Nucleoside Reverse Transcriptase Inhibitors
31722-0518	Nucleoside Reverse Transcriptase Inhibitors
31722-0525	5-alpha Reductase Inhibitors
31722-0526	5-alpha Reductase Inhibitors
31722-0542	Cyclooxygenase Inhibitors
31722-0543	Cyclooxygenase Inhibitors
31722-0551	Histamine H1 Receptor Antagonists
31722-0557	Nucleoside Reverse Transcriptase Inhibitors
31722-0565	Cyclooxygenase Inhibitors
31722-0569	Serotonin Uptake Inhibitors
31722-0706	Dna Polymerase Inhibitors
31722-0707	Dna Polymerase Inhibitors
31722-0708	Dna Polymerase Inhibitors
31722-0712	Proton Pump Inhibitors
31722-0713	Proton Pump Inhibitors
31722-0726	Leukotriene Receptor Antagonists
31722-0729	Angiotensin 2 Receptor Antagonists
31722-0730	Angiotensin 2 Receptor Antagonists
31722-0731	Angiotensin 2 Receptor Antagonists
31722-0739	Nucleoside Reverse Transcriptase Inhibitors
31722-0752	Nucleoside Reverse Transcriptase Inhibitors
31722-0753	Nucleoside Reverse Transcriptase Inhibitors
31722-0754	Nucleoside Reverse Transcriptase Inhibitors
31722-0777	Dna Polymerase Inhibitors
31722-0778	Dna Polymerase Inhibitors
33342-0015	Calcium Channel Antagonists
33342-0016	Calcium Channel Antagonists
33342-0019	Proton Pump Inhibitors
33342-0020	Proton Pump Inhibitors
33342-0024	Dna Polymerase Inhibitors
33342-0025	Dna Polymerase Inhibitors
33342-0026	Dna Polymerase Inhibitors
33342-0027	Cholinesterase Inhibitors
33342-0028	Cholinesterase Inhibitors
33342-0029	Cholinesterase Inhibitors
33342-0030	Cholinesterase Inhibitors
33342-0031	Dopamine Agonists
33342-0032	Dopamine Agonists
33342-0033	Dopamine Agonists
33342-0034	Dopamine Agonists
33342-0035	Dopamine Agonists
33342-0036	Serotonin Uptake Inhibitors
33342-0037	Serotonin Uptake Inhibitors
33342-0038	Serotonin Uptake Inhibitors
33342-0044	Angiotensin 2 Receptor Antagonists
33342-0045	Angiotensin 2 Receptor Antagonists
33342-0046	Angiotensin 2 Receptor Antagonists
33342-0047	Angiotensin 2 Receptor Antagonists
33342-0048	Angiotensin 2 Receptor Antagonists
33342-0049	Angiotensin 2 Receptor Antagonists
33342-0050	Angiotensin 2 Receptor Antagonists
33342-0051	Angiotensin 2 Receptor Antagonists
33342-0052	Angiotensin 2 Receptor Antagonists
33342-0054	Peroxisome Proliferator-activated Receptor Activity
33342-0055	Peroxisome Proliferator-activated Receptor Activity
33342-0056	Peroxisome Proliferator-activated Receptor Activity
33342-0060	P2y12 Receptor Antagonists
33342-0061	Cholinesterase Inhibitors
33342-0089	Cholinesterase Inhibitors
33342-0090	Cholinesterase Inhibitors
33342-0091	Cholinesterase Inhibitors
33342-0092	Cholinesterase Inhibitors
33342-0121	Phosphodiesterase 5 Inhibitors
33992-0527	Adrenergic Alpha1-agonists
35378-0002	Adrenergic Beta-agonists
35378-0002	Adrenergic Alpha-agonists
35378-0008	Ammonium Ion Binding Activity
36800-0013	Adrenergic Alpha-agonists
36800-0014	Histamine H1 Receptor Antagonists
36800-0018	Corticosteroid Hormone Receptor Agonists
36800-0022	Histamine H2 Receptor Antagonists
36800-0027	Cyclooxygenase Inhibitors
36800-0030	Cyclooxygenase Inhibitors
36800-0041	Sigma-1 Receptor Agonists
36800-0041	Uncompetitive Nmda Receptor Antagonists
36800-0047	Histamine H2 Receptor Antagonists
36800-0050	Histamine H1 Receptor Antagonists
36800-0051	Corticosteroid Hormone Receptor Agonists
36800-0054	Adrenergic Alpha-agonists
36800-0055	Cyclooxygenase Inhibitors
36800-0057	Cyclooxygenase Inhibitors
36800-0061	Histamine H1 Receptor Antagonists
36800-0074	Cyclooxygenase Inhibitors
36800-0083	Cyclooxygenase Inhibitors
36800-0094	Adrenergic Alpha1-agonists
36800-0096	Uncompetitive Nmda Receptor Antagonists
36800-0096	Sigma-1 Receptor Agonists
36800-0098	Adrenergic Alpha1-agonists
36800-0099	Corticosteroid Hormone Receptor Agonists
36800-0101	Adrenergic Alpha1-agonists
36800-0117	Proton Pump Inhibitors
36800-0133	Adrenergic Alpha1-agonists
36800-0139	Histamine H1 Receptor Antagonists
36800-0140	Cyclooxygenase Inhibitors
36800-0141	Histamine H2 Receptor Antagonists
36800-0143	Uncompetitive Nmda Receptor Antagonists
36800-0143	Sigma-1 Receptor Agonists
36800-0145	Adrenergic Alpha1-agonists
36800-0147	Cyclooxygenase Inhibitors
36800-0148	Uncompetitive Nmda Receptor Antagonists
36800-0148	Sigma-1 Receptor Agonists
36800-0149	Uncompetitive Nmda Receptor Antagonists
36800-0149	Sigma-1 Receptor Agonists
36800-0151	Histamine H1 Receptor Antagonists
36800-0154	Histamine H1 Receptor Antagonists
36800-0165	Histamine H1 Receptor Antagonists
36800-0166	Cyclooxygenase Inhibitors
36800-0176	Histamine H1 Receptor Antagonists
36800-0179	Phosphate Chelating Activity
36800-0181	Osmotic Activity
36800-0183	Cyclooxygenase Inhibitors
36800-0188	Adrenergic Alpha1-agonists
36800-0189	Histamine H1 Receptor Antagonists
36800-0194	Histamine H2 Receptor Antagonists
36800-0198	Cyclooxygenase Inhibitors
36800-0200	Histamine H1 Receptor Antagonists
36800-0211	Histamine H1 Receptor Antagonists
36800-0215	Sigma-1 Receptor Agonists
36800-0215	Uncompetitive Nmda Receptor Antagonists
36800-0216	Cyclooxygenase Inhibitors
36800-0224	Opioid Agonists
36800-0225	Histamine H1 Receptor Antagonists
36800-0229	Histamine H1 Receptor Antagonists
36800-0230	Histamine H1 Receptor Antagonists
36800-0234	Sigma-1 Receptor Agonists
36800-0234	Uncompetitive Nmda Receptor Antagonists
36800-0236	Histamine H1 Receptor Antagonists
36800-0244	Histamine H1 Receptor Antagonists
36800-0248	Cyclooxygenase Inhibitors
36800-0249	Cyclooxygenase Inhibitors
36800-0255	Cyclooxygenase Inhibitors
36800-0256	Cyclooxygenase Inhibitors
36800-0259	Cyclooxygenase Inhibitors
36800-0265	Uncompetitive Nmda Receptor Antagonists
36800-0265	Sigma-1 Receptor Agonists
36800-0271	Histamine H2 Receptor Antagonists
36800-0272	Adrenergic Alpha1-agonists
36800-0274	Cyclooxygenase Inhibitors
36800-0277	Cyclooxygenase Inhibitors
36800-0296	Uncompetitive Nmda Receptor Antagonists
36800-0296	Sigma-1 Receptor Agonists
36800-0300	Sigma-1 Receptor Agonists
36800-0300	Uncompetitive Nmda Receptor Antagonists
36800-0306	Osmotic Activity
36800-0308	Uncompetitive Nmda Receptor Antagonists
36800-0308	Sigma-1 Receptor Agonists
36800-0321	Phosphate Chelating Activity
36800-0335	Sigma-1 Receptor Agonists
36800-0335	Uncompetitive Nmda Receptor Antagonists
36800-0345	Uncompetitive Nmda Receptor Antagonists
36800-0345	Sigma-1 Receptor Agonists
36800-0358	Histamine H1 Receptor Antagonists
36800-0359	Uncompetitive Nmda Receptor Antagonists
36800-0359	Sigma-1 Receptor Agonists
36800-0361	Histamine H1 Receptor Antagonists
36800-0368	Cyclooxygenase Inhibitors
36800-0371	Sigma-1 Receptor Agonists
36800-0371	Uncompetitive Nmda Receptor Antagonists
36800-0374	Cyclooxygenase Inhibitors
36800-0379	Histamine H1 Receptor Antagonists
36800-0390	Adrenergic Alpha1-agonists
36800-0393	Histamine H1 Receptor Antagonists
36800-0400	Adrenergic Alpha1-agonists
36800-0402	Uncompetitive Nmda Receptor Antagonists
36800-0402	Sigma-1 Receptor Agonists
36800-0417	Cyclooxygenase Inhibitors
36800-0419	Uncompetitive Nmda Receptor Antagonists
36800-0419	Sigma-1 Receptor Agonists
36800-0423	Cyclooxygenase Inhibitors
36800-0425	Histamine H1 Receptor Antagonists
36800-0430	Cyclooxygenase Inhibitors
36800-0431	Histamine H1 Receptor Antagonists
36800-0432	Adrenergic Alpha-agonists
36800-0437	Histamine H1 Receptor Antagonists
36800-0438	Histamine H1 Receptor Antagonists
36800-0439	Histamine H1 Receptor Antagonists
36800-0444	Uncompetitive Nmda Receptor Antagonists
36800-0444	Sigma-1 Receptor Agonists
36800-0445	Histamine H1 Receptor Antagonists
36800-0453	Uncompetitive Nmda Receptor Antagonists
36800-0453	Sigma-1 Receptor Agonists
36800-0458	Histamine H1 Receptor Antagonists
36800-0459	Sigma-1 Receptor Agonists
36800-0459	Uncompetitive Nmda Receptor Antagonists
36800-0461	Cyclooxygenase Inhibitors
36800-0462	Histamine H1 Receptor Antagonists
36800-0463	Histamine H1 Receptor Antagonists
36800-0467	Cyclooxygenase Inhibitors
36800-0468	Phosphate Chelating Activity
36800-0473	Uncompetitive Nmda Receptor Antagonists
36800-0473	Sigma-1 Receptor Agonists
36800-0477	Phosphate Chelating Activity
36800-0478	Phosphate Chelating Activity
36800-0479	Histamine H1 Receptor Antagonists
36800-0485	Phosphate Chelating Activity
36800-0489	Phosphate Chelating Activity
36800-0490	Cyclooxygenase Inhibitors
36800-0499	Adrenergic Alpha1-agonists
36800-0503	Uncompetitive Nmda Receptor Antagonists
36800-0503	Sigma-1 Receptor Agonists
36800-0506	Histamine H1 Receptor Antagonists
36800-0507	Histamine H1 Receptor Antagonists
36800-0516	Sigma-1 Receptor Agonists
36800-0516	Uncompetitive Nmda Receptor Antagonists
36800-0517	Cyclooxygenase Inhibitors
36800-0520	Opioid Agonists
36800-0522	Uncompetitive Nmda Receptor Antagonists
36800-0522	Sigma-1 Receptor Agonists
36800-0538	Adrenergic Alpha-agonists
36800-0540	Uncompetitive Nmda Receptor Antagonists
36800-0540	Sigma-1 Receptor Agonists
36800-0546	Phosphate Chelating Activity
36800-0548	Sigma-1 Receptor Agonists
36800-0548	Uncompetitive Nmda Receptor Antagonists
36800-0552	Uncompetitive Nmda Receptor Antagonists
36800-0552	Sigma-1 Receptor Agonists
36800-0571	Histamine H1 Receptor Antagonists
36800-0578	Uncompetitive Nmda Receptor Antagonists
36800-0578	Sigma-1 Receptor Agonists
36800-0595	Phosphate Chelating Activity
36800-0603	Uncompetitive Nmda Receptor Antagonists
36800-0603	Sigma-1 Receptor Agonists
36800-0604	Cyclooxygenase Inhibitors
36800-0609	Uncompetitive Nmda Receptor Antagonists
36800-0609	Sigma-1 Receptor Agonists
36800-0645	Opioid Agonists
36800-0647	Cyclooxygenase Inhibitors
36800-0648	Adrenergic Alpha1-agonists
36800-0656	Sigma-1 Receptor Agonists
36800-0656	Uncompetitive Nmda Receptor Antagonists
36800-0660	Cyclooxygenase Inhibitors
36800-0666	Sigma-1 Receptor Agonists
36800-0666	Uncompetitive Nmda Receptor Antagonists
36800-0668	Sigma-1 Receptor Agonists
36800-0668	Uncompetitive Nmda Receptor Antagonists
36800-0678	Adrenergic Alpha1-agonists
36800-0685	Cyclooxygenase Inhibitors
36800-0690	Histamine H1 Receptor Antagonists
36800-0698	Sigma-1 Receptor Agonists
36800-0698	Uncompetitive Nmda Receptor Antagonists
36800-0700	Uncompetitive Nmda Receptor Antagonists
36800-0700	Sigma-1 Receptor Agonists
36800-0703	Sigma-1 Receptor Agonists
36800-0703	Uncompetitive Nmda Receptor Antagonists
36800-0720	Histamine H1 Receptor Antagonists
36800-0724	Adrenergic Alpha-agonists
36800-0742	Cyclooxygenase Inhibitors
36800-0751	Histamine H1 Receptor Antagonists
36800-0763	Uncompetitive Nmda Receptor Antagonists
36800-0763	Sigma-1 Receptor Agonists
36800-0799	Sigma-1 Receptor Agonists
36800-0799	Uncompetitive Nmda Receptor Antagonists
36800-0800	Histamine H1 Receptor Antagonists
36800-0802	Adrenergic Alpha1-agonists
36800-0810	Histamine H1 Receptor Antagonists
36800-0839	Sigma-1 Receptor Agonists
36800-0839	Uncompetitive Nmda Receptor Antagonists
36800-0843	Adrenergic Alpha1-agonists
36800-0852	Histamine H2 Receptor Antagonists
36800-0872	Uncompetitive Nmda Receptor Antagonists
36800-0872	Sigma-1 Receptor Agonists
36800-0897	Cyclooxygenase Inhibitors
36800-0901	Sigma-1 Receptor Agonists
36800-0901	Uncompetitive Nmda Receptor Antagonists
36800-0903	Histamine H1 Receptor Antagonists
36800-0906	Adrenergic Alpha1-agonists
36800-0908	Uncompetitive Nmda Receptor Antagonists
36800-0908	Sigma-1 Receptor Agonists
36800-0913	Histamine H1 Receptor Antagonists
36800-0915	Proton Pump Inhibitors
36800-0915	Cytochrome P450 2c19 Inhibitors
36800-0922	Sigma-1 Receptor Agonists
36800-0922	Uncompetitive Nmda Receptor Antagonists
36800-0923	Histamine H1 Receptor Antagonists
36800-0935	Histamine H1 Receptor Antagonists
36800-0950	Histamine H2 Receptor Antagonists
36800-0958	Uncompetitive Nmda Receptor Antagonists
36800-0958	Sigma-1 Receptor Agonists
36800-0964	Histamine H1 Receptor Antagonists
36800-0970	Histamine H1 Receptor Antagonists
36800-0974	Histamine H1 Receptor Antagonists
36800-0977	Uncompetitive Nmda Receptor Antagonists
36800-0977	Sigma-1 Receptor Agonists
36800-0987	Uncompetitive Nmda Receptor Antagonists
36800-0987	Sigma-1 Receptor Agonists
36800-0990	Sigma-1 Receptor Agonists
36800-0990	Uncompetitive Nmda Receptor Antagonists
36800-0997	Adrenergic Alpha1-agonists
36800-0998	Uncompetitive Nmda Receptor Antagonists
36800-0998	Sigma-1 Receptor Agonists
37000-0406	Histamine H1 Receptor Antagonists
37000-0407	Adrenergic Alpha1-agonists
37000-0408	Adrenergic Alpha1-agonists
37000-0455	Cytochrome P450 2c19 Inhibitors
37000-0455	Proton Pump Inhibitors
37000-0459	Proton Pump Inhibitors
37000-0459	Cytochrome P450 2c19 Inhibitors
37000-0490	Phosphate Chelating Activity
37000-0500	Histamine H1 Receptor Antagonists
37000-0501	Histamine H1 Receptor Antagonists
37000-0550	Uncompetitive Nmda Receptor Antagonists
37000-0550	Sigma-1 Receptor Agonists
37000-0555	Uncompetitive Nmda Receptor Antagonists
37000-0555	Sigma-1 Receptor Agonists
37000-0556	Histamine H1 Receptor Antagonists
37000-0557	Sigma-1 Receptor Agonists
37000-0557	Uncompetitive Nmda Receptor Antagonists
37000-0558	Uncompetitive Nmda Receptor Antagonists
37000-0558	Sigma-1 Receptor Agonists
37000-0565	Sigma-1 Receptor Agonists
37000-0565	Uncompetitive Nmda Receptor Antagonists
37000-0654	Uncompetitive Nmda Receptor Antagonists
37000-0654	Sigma-1 Receptor Agonists
37000-0690	Uncompetitive Nmda Receptor Antagonists
37000-0690	Sigma-1 Receptor Agonists
37000-0699	Histamine H1 Receptor Antagonists
37000-0807	Uncompetitive Nmda Receptor Antagonists
37000-0807	Sigma-1 Receptor Agonists
37000-0808	Uncompetitive Nmda Receptor Antagonists
37000-0808	Sigma-1 Receptor Agonists
37000-0809	Sigma-1 Receptor Agonists
37000-0809	Uncompetitive Nmda Receptor Antagonists
37000-0810	Uncompetitive Nmda Receptor Antagonists
37000-0810	Sigma-1 Receptor Agonists
37000-0811	Sigma-1 Receptor Agonists
37000-0811	Uncompetitive Nmda Receptor Antagonists
37000-0812	Sigma-1 Receptor Agonists
37000-0812	Uncompetitive Nmda Receptor Antagonists
37000-0813	Sigma-1 Receptor Agonists
