product_ndc	name
50051-0002	Flounder Sun Smacker SPF 24 Watermelon Wave
50051-0003	Sebastian Sun Smacker SPF 24 Calypso Berry Beat
50051-0004	Donald Duck Sun Smacker SPF 24 Tropical Touchdown
50051-0005	Goofy Sun Smacker SPF 24 Berry Goal
50051-0006	Mickey Sun Smacker SPF 24 Classic Sherbet
50051-0007	Mickey Sun Smacker SPF 24 Classic Strawberry
50051-0008	Mickey Sun Smacker SPF 24 Classic Vanilla
50051-0009	Mickey Sun Smacker SPF 24 Home Run Star Fruit
50051-0013	Phineas and Ferb Sun Smacker SPF 24 Berry Busted
50051-0023	Lip Smacker SPF 24 Power Punch
50051-0024	Lip Smacker SPF 24 Watermelon Wave
50102-0100	Lyza
50102-0120	Aubra
50102-0128	Tarina Fe 1/20
50102-0130	Chateal
50102-0911	Ella
50111-0323	Bethanechol Chloride
50111-0324	Bethanechol Chloride
50111-0325	Bethanechol Chloride
50111-0326	Bethanechol Chloride
50111-0327	Hydralazine Hydrochloride
50111-0328	Hydralazine Hydrochloride
50111-0333	Metronidazole
50111-0334	Metronidazole
50111-0393	Benztropine Mesylate
50111-0394	Benztropine Mesylate
50111-0395	Benztropine Mesylate
50111-0397	Hydralazine Hydrochloride
50111-0398	Hydralazine Hydrochloride
50111-0433	Trazodone Hydrochloride
50111-0434	Trazodone Hydrochloride
50111-0441	Trazodone Hydrochloride
50111-0456	Oxybutynin Chloride
50111-0459	Theophylline
50111-0482	Theophylline
50111-0483	Theophylline
50111-0518	Theophylline
50111-0563	Cyclobenzaprine Hydrochloride
50111-0647	Fluoxetine
50111-0648	Fluoxetine
50111-0787	Azithromycin
50111-0788	Azithromycin
50111-0794	Azithromycin
50111-0851	Benzonatate
50111-0901	Ethosuximide
50111-0915	Torsemide
50111-0916	Torsemide
50111-0917	Torsemide
50111-0918	Torsemide
50111-0990	Ergocalciferol
50164-0002	Trauma Free
50169-0002	Type 3 Sinus Regular
50169-0003	Type 4 Noise Max
50169-0004	Type 7 Stress Anxiety Regular
50169-0005	Type 3 Sinus Max
50169-0006	Type 11 Dizziness Max
50169-0007	Type 7 Stress Anxiety Max
50181-0002	Thyro T3 Rescue
50181-0003	Mbm 6 Liver
50181-0004	Endopure Testos for Men
50181-0005	Endopure Testos For Women
50181-0007	Lymph Detox Plus
50181-0008	Mbm 2 Gallbladder
50181-0009	11 Thyroid Adrenal
50181-0013	2 Gallbladder
50181-0023	Endopure Estro
50181-0024	Mbm 8 Small Intestine
50181-0025	Neurobalance PRO
50181-0029	8 Small Intestine
50181-0031	Mercury Plus Detox
50181-0032	Mbm 9 Spleen/pancreas
50181-0046	Biotox BAC 2
50192-0113	Cambia
50222-0227	Taclonex
50222-0260	Dovonex
50222-0342	Innohep
50222-0403	Dovonex
50222-0501	Taclonex
50222-0502	Picato
50222-0503	Picato
50242-0018	Nutropin
50242-0040	Xolair
50242-0041	Cathflo Activase
50242-0043	Nutropin AQ Pen 10
50242-0051	Rituxan
50242-0053	Rituxan
50242-0060	Avastin
50242-0061	Avastin
50242-0062	Tarceva
50242-0063	Tarceva
50242-0064	Tarceva
50242-0070	Gazyva
50242-0072	Nutropin
50242-0073	Nutropin AQ Pen 10
50242-0074	Nutropin AQ Pen 10
50242-0075	Nutropin AQ Pen 10
50242-0076	Nutropin AQ Pen 10
50242-0087	Kadcyla
50242-0088	Kadcyla
50242-0090	Zelboraf
50242-0100	Pulmozyme
50242-0120	Tnkase
50242-0134	Herceptin
50242-0135	Actemra
50242-0136	Actemra
50242-0137	Actemra
50242-0138	Actemra
50242-0140	Erivedge
50242-0145	Perjeta
50332-0029	Blistex Lip
50332-0031	Tribioticlc LC LC
50332-0032	Tribiotic
50332-0132	Histaprin
50383-0001	Minoxidil
50383-0018	Eye Wash
50383-0021	Timolol Maleate
50383-0024	Ofloxacin
50383-0025	Ofloxacin
50383-0040	Prednisolone Sodium Phosphate
50383-0042	Prednisolone
50383-0043	Hydrocodone Bitartrate and Homatropine Methylbromide
50383-0050	Cimetidine Hydrochloride Oral Solution
50383-0051	Ranitidine
50383-0062	Dextromethorphan HBr and Guaifenesin
50383-0063	Guaifenesin
50383-0087	Guaiatussin AC
50383-0171	Levocarnitine
50383-0172	Levocarnitine
50383-0232	Dorzolamide Hydrochloride
50383-0233	Dorzolamide Hydrochloride and Timolol Maleate
50383-0241	Levetiracetam
50383-0249	Bromfenac
50383-0266	Clobetasol Propionate
50383-0267	Clobetasol Propionate
50383-0268	Clobetasol Propionate
50383-0269	Clobetasol Propionate
50383-0270	Clobetasol Propionate
50383-0282	Ciprofloxacin
50383-0283	Levofloxacin
50383-0286	Levofloxacin
50383-0311	Gabapentin
50383-0419	Ciclopirox
50383-0565	Neomycin Sulfate
50383-0587	Nystatin
50383-0618	Loperamide Hydrochloride
50383-0667	Lidocaine and Prilocaine
50383-0700	Fluticasone Propionate
50383-0705	Lorazepam
50383-0720	Chlorhexidine Gluconate
50383-0732	Calcipotriene
50383-0740	Albuterol Sulfate
50383-0741	Albuterol Sulfate
50383-0771	Docu
50383-0772	Anestacon
50383-0775	Lidocaine Hydrochloride
50383-0779	Lactulose
50383-0781	Lidocaine Hydrochloride
50383-0792	Valproic Acid
50383-0795	Lactulose
50383-0796	Hydroxyzine Hydrochloride
50383-0801	Promethazine Hydrochloride
50383-0803	Promethazine Hydrochloride and Dextromethorphan Hydrobromide
50383-0804	Promethazine Hydrochloride and Codeine Phosphate
50383-0807	Amantadine Hydrochloride
50383-0810	Acyclovir
50383-0823	Sulfamethoxazole and Trimethoprim
50383-0824	Sulfamethoxazole and Trimethoprim
50383-0855	Paregoric
50383-0889	Acetic Acid
50383-0901	Hydrocortisone and Acetic Acid
50383-0924	Buprenorphine Hydrochloride
50383-0930	Buprenorphine Hydrochloride
50383-0933	Lidocaine
50383-0959	Protriptyline Hydrochloride
50383-0960	Protriptyline Hydrochloride
50419-0105	Betapace
50419-0106	Betapace
50419-0109	Betapace
50419-0115	Betapace AF
50419-0116	Betapace AF
50419-0119	Betapace AF
50419-0171	Stivarga
50419-0188	Magnevist
50419-0208	Xofigo
50419-0250	Adempas
50419-0251	Adempas
50419-0252	Adempas
50419-0253	Adempas
50419-0254	Adempas
50419-0320	Eovist
50419-0325	Gadavist
50419-0340	Ultravist
50419-0342	Ultravist
50419-0344	Ultravist
50419-0346	Ultravist
50419-0402	Yasmin
50419-0403	Safyral
50419-0405	Yaz
50419-0407	Beyaz
50419-0409	Natazia
50419-0421	Mirena
50419-0451	Climara
50419-0452	Climara
50419-0453	Climara
50419-0454	Climara
50419-0455	Menostar
50419-0456	Climara
50419-0459	Climara
50419-0482	Angeliq
50419-0483	Angeliq
50419-0488	Nexavar
50419-0491	Climara Pro
50419-0523	Betaseron
50419-0524	Betaseron
50419-0701	Adalat CC
50419-0702	Adalat CC
50419-0703	Adalat CC
50419-0747	Biltricide
50419-0754	Cipro
50419-0758	Cipro
50419-0773	Cipro
50419-0777	Cipro
50419-0788	Cipro
50419-0789	Cipro
50419-0828	Desonate
50436-0025	Mupirocin
50436-0053	Escitalopram
50436-0054	Escitalopram
50436-0121	Simvastatin
50436-0131	Ondansetron Hydrochloride
50436-0132	Ondansetron Hydrochloride
50436-0172	Fenofibrate
50436-0264	Etodolac
50436-0310	Pennsaid
50436-0555	Risperidone
50436-0597	Lamivudine and Zidovudine
50441-0002	Allergy and Hay Fever
50441-0003	Sinus Relief
50441-0005	Cold and Flu Relief
50458-0090	Duragesic
50458-0091	Duragesic
50458-0092	Duragesic
50458-0093	Duragesic
50458-0094	Duragesic
50458-0098	Elmiron
50458-0166	Levaquin
50458-0167	Levaquin
50458-0168	Levaquin
50458-0170	Levaquin
50458-0192	Ortho Evra
50458-0196	Ortho Cept
50458-0210	Axert
50458-0211	Axert
50458-0220	Nizoral
50458-0253	Haldol Decanoate
50458-0254	Haldol Decanoate
50458-0255	Haldol
50458-0290	Sporanox
50458-0295	Sporanox
50458-0300	Risperdal
50458-0301	Risperdal
50458-0302	Risperdal
50458-0305	Risperdal
50458-0306	Risperdal Consta
50458-0307	Risperdal Consta
50458-0308	Risperdal Consta
50458-0309	Risperdal Consta
50458-0315	Risperdal
50458-0320	Risperdal
50458-0325	Risperdal
50458-0330	Risperdal
50458-0335	Risperdal
50458-0341	Pancreaze
50458-0342	Pancreaze
50458-0343	Pancreaze
50458-0346	Pancreaze
50458-0350	Risperdal
50458-0355	Risperdal
50458-0387	Razadyne
50458-0388	Razadyne
50458-0389	Razadyne
50458-0395	Risperdal
50458-0396	Razadyne
50458-0397	Razadyne
50458-0398	Razadyne
50458-0401	Doribax
50458-0402	Doribax
50458-0490	Razadyne
50458-0513	Tylenol With Codeine
50458-0515	Tylenol With Codeine
50458-0531	Terazol 3
50458-0535	Terazol 3
50458-0536	Terazol 3
50458-0550	Invega
50458-0551	Invega
50458-0552	Invega
50458-0554	Invega
50458-0560	Invega Sustenna
50458-0561	Invega Sustenna
50458-0562	Invega Sustenna
50458-0563	Invega Sustenna
50458-0564	Invega Sustenna
50458-0578	Xarelto
50458-0579	Xarelto
50458-0580	Xarelto
50458-0584	Xarelto
50458-0585	Concerta
50458-0586	Concerta
50458-0587	Concerta
50458-0588	Concerta
50458-0590	Risperidone
50458-0591	Risperidone
50458-0592	Risperidone
50458-0593	Risperidone
50458-0594	Risperidone
50458-0595	Risperidone
50458-0596	Risperidone
50458-0601	Risperidone
50458-0602	Risperidone
50458-0603	Risperidone
50458-0604	Risperidone
50458-0605	Risperidone
50458-0625	Parafon Forte DSC
50458-0639	Topamax
50458-0640	Topamax
50458-0641	Topamax
50458-0642	Topamax
50458-0645	Topamax
50458-0647	Topamax
50458-0650	Ultracet
50458-0653	Ultram ER
50458-0655	Ultram ER
50458-0657	Ultram ER
50458-0659	Ultram
50458-0680	Nizoral
50458-0817	Nucynta
50458-0820	Nucynta
50458-0830	Nucynta
50458-0840	Nucynta
50458-0860	Nucynta ER
50458-0861	Nucynta ER
50458-0862	Nucynta ER
50458-0863	Nucynta ER
50458-0864	Nucynta ER
50458-0920	Levaquin
50458-0925	Levaquin
50458-0930	Levaquin
50474-0001	Keppra
50474-0002	Keppra
50474-0100	Theo-24
50474-0200	Theo-24
50474-0300	Theo-24
50474-0400	Theo-24
50474-0594	Keppra
50474-0595	Keppra
50474-0596	Keppra
50474-0597	Keppra
50474-0598	Keppra XR
50474-0599	Keppra XR
50474-0700	Cimzia
50474-0710	Cimzia
50474-0920	Xyzal
50474-0921	Xyzal
50474-0930	Lortab 5/325
50474-0931	Lortab 5/325
50474-0932	Lortab 5/325
50484-0212	I.v. Prep Antiseptic Wipe
50484-0302	Secura Total Body Foam Cleanser
50484-0303	Secura Total Body Foam Cleanser
50484-0304	Secura Personal Cleanser
50484-0305	Secura Personal Cleanser
50484-0308	Secura Moisturizing Cleanser
50484-0309	Secura Moisturizing Cleanser
50484-0311	Secura Protective
50484-0312	Secura Protective
50484-0315	Secura Protective
50484-0316	Secura Protective
50484-0322	Secura Dimethicone Protectant
50484-0324	Secura Extra Protective
50484-0325	Secura Extra Protective
50484-0328	Secura Antifungal Greaseless
50484-0329	Secura Antifungal Greaseless
50484-0341	Secura EPC Skin Care Starter Kit
50484-0342	Secura Starter Kit
50484-0343	Secura Personal Skin Care Kit
50484-0344	Secura Two Step Kit
50484-0490	Dermal Wound Cleanser
50484-0492	Dermal Wound Cleanser
50742-0101	Atenolol
50742-0102	Atenolol
50742-0103	Atenolol
50742-0104	Furosemide
50742-0105	Furosemide
50742-0106	Furosemide
50742-0107	Metoprolol Tartrate
50742-0108	Metoprolol Tartrate
50742-0109	Metoprolol Tartrate
50742-0123	Finasteride
50742-0137	Simvastatin
50742-0138	Simvastatin
50742-0139	Simvastatin
50742-0140	Simvastatin
50742-0154	Metformin Hydrochloride
50742-0155	Metformin Hydrochloride
50742-0156	Metformin Hydrochloride
50742-0207	Tacrolimus
50742-0208	Tacrolimus
50742-0209	Tacrolimus
50813-0002	Bacto Plus HP
50813-0003	Viro Plus
50813-0004	Fungal Plus
50813-0005	Lymph Plus
50813-0006	Bacto Plus
50813-0007	Lymph Plus
50813-0008	Fungal Plus
50813-0009	Viro Plus
50816-0624	Denavir
50845-0002	Venapro
50845-0003	Wartrol
50845-0023	Yeastrol
50845-0025	Anit-inflammatory
50845-0029	Pain
50845-0031	Allergy
50845-0032	Jet Lag
50845-0037	Weight Loss Solution
50845-0039	Extreme Thyro pro
50845-0046	Snore Defense
50845-0053	Overwhelmed
50845-0056	Brain Power
50845-0067	Calcium Plus
50845-0071	Sinus Congestion Headache
50845-0074	Vital II
50845-0085	Zeta Clear
50845-0095	Vital HGH Skin, Hair and Nails
50845-0113	Testosterone
50845-0121	Delivery Support
50845-0131	Eazol
50845-0132	Problen DNA RNA Rejuvenation
50845-0135	Insect Bites
50845-0168	Air Pollution Detox
50845-0169	Problen Estrogen and Progesterone
50845-0172	Liveractive
50845-0173	Hgh Plus IGF 1and IGF 2
50845-0186	Vaccines
50845-0187	Vital Brain Energy
50967-0126	Irospan 24/6
50967-0219	Nestabs Prenatal Multi-vitamin/mineral Supplement
50967-0309	Nestabs ABC Prenatal Multi-vitamin/mineral Supplement With Dha/epa
50967-0317	Nestabs DHA Prenatal Multi-vitamin/mineral Supplement With Dha/epa
50967-0357	Procort
50967-0620	Isometheptene Mucate, Caffeine, and Acetaminophen
50991-0114	Poly-tussin D
50991-0119	Poly-tussin
50991-0212	Poly-vent IR
50991-0214	Poly-vent DM
50991-0216	Poly Hist Forte
50991-0220	Poly-hist DM
50991-0222	Poly Hist PD
50991-0312	Cocet Plus
50991-0320	Poly-tussin DM
50991-0323	Foltrate
50991-0399	Recede
50991-0405	Poly Hist PD
50991-0510	Duraflu
50991-0514	Alagesic LQ
50991-0582	Deconex
50991-0583	Deconex DM
50991-0597	Lortuss LQ
50991-0598	Lortuss DM
50991-0607	Alahist LQ
50991-0716	Deconex IR
50991-0723	Poly-tussin AC
50991-0730	Deconex DMX
50991-0781	Poly Hist CB
50991-0782	Ala-hist PE
50991-0783	Ala-hist IR
50991-0814	Alahist DM
50991-0901	Ala-hist AC
51004-0053	Mepivacaine
51027-0007	Kinkan
51079-0007	Omeprazole
51079-0020	Budesonide
51079-0023	Metolazone
51079-0024	Metolazone
51079-0027	Quinidine Gluconate
51079-0028	Tacrolimus
51079-0034	Levofloxacin
51079-0035	Levofloxacin
51079-0047	Bupropion Hydrochloride
51079-0051	Pantoprazole Sodium
51079-0058	Chlorthalidone
51079-0062	Repaglinide
51079-0067	Diphenoxylate Hydrochloride and Atropine Sulfate
51079-0072	Furosemide
51079-0073	Furosemide
51079-0074	Hydralazine Hydrochloride
51079-0075	Hydralazine Hydrochloride
51079-0076	Hydralazine Hydrochloride
51079-0077	Hydroxyzine Pamoate
51079-0078	Hydroxyzine Pamoate
51079-0083	Isoniazid
51079-0089	Meclizine Hydrochloride
51079-0090	Meclizine Hydrochloride
51079-0093	Valacyclovir Hydrochloride
51079-0103	Spironolactone
51079-0104	Spironolactone and Hydrochlorothiazide
51079-0105	Folic Acid
51079-0107	Amitriptyline Hydrochloride
51079-0109	Bupropion Hydrochloride
51079-0118	Dicyclomine Hydrochloride
51079-0119	Dicyclomine Hydrochloride
51079-0121	Lansoprazole
51079-0122	Metronidazole
51079-0126	Metronidazole
51079-0128	Sulfamethoxazole and Trimethoprim
51079-0129	Phenytoin
51079-0130	Chlorpromazine Hydrochloride
51079-0131	Amitriptyline Hydrochloride
51079-0133	Amitriptyline Hydrochloride
51079-0141	Chlordiazepoxide Hydrochloride
51079-0142	Lithium Carbonate
51079-0145	Benazepril Hydrochloride
51079-0146	Benazepril Hydrochloride
51079-0147	Amitriptyline Hydrochloride
51079-0149	Sertraline Hydrochloride
51079-0150	Sertraline Hydrochloride
51079-0151	Sertraline Hydrochloride
51079-0152	Olanzapine
51079-0153	Olanzapine
51079-0154	Olanzapine
51079-0155	Olanzapine
51079-0156	Olanzapine
51079-0161	Acetaminophen and Codeine Phosphate
51079-0172	Metformin Hydrochloride
51079-0173	Metformin Hydrochloride
51079-0174	Metformin Hydrochloride
51079-0180	Lithium Carbonate
51079-0181	Ciprofloxacin
51079-0182	Ciprofloxacin
51079-0190	Indomethacin
51079-0191	Indomethacin
51079-0192	Valsartan and Hydrochlorothiazide
51079-0193	Valsartan and Hydrochlorothiazide
51079-0194	Valsartan and Hydrochlorothiazide
51079-0195	Fenofibric Acid
51079-0196	Fenofibric Acid
51079-0197	Tolterodine Tartrate
51079-0198	Tolterodine Tartrate
51079-0200	Methyldopa
51079-0201	Methyldopa
51079-0204	Abacavir Sulfate
51079-0205	Allopurinol
51079-0206	Allopurinol
51079-0208	Atorvastatin Calcium
51079-0209	Atorvastatin Calcium
51079-0210	Atorvastatin Calcium
51079-0211	Atorvastatin Calcium
51079-0223	Montelukast Sodium
51079-0224	Diclofenac Sodium
51079-0235	Tolterodine Tartrate
51079-0246	Loratadine
51079-0247	Amantadine Hydrochloride
51079-0254	Hydrocodone Bitartrate And Acetaminophen
51079-0256	Lisinopril
51079-0261	Lisinopril
51079-0273	Entacapone
51079-0277	Propranolol Hydrochloride
51079-0278	Propranolol Hydrochloride
51079-0279	Propranolol Hydrochloride
51079-0283	Metoclopramide
51079-0284	Diazepam
51079-0285	Diazepam
51079-0286	Diazepam
51079-0294	Tamsulosin Hydrochloride
51079-0298	Valproic Acid
51079-0299	Clonidine Hydrochloride
51079-0300	Clonidine Hydrochloride
51079-0301	Clonidine Hydrochloride
51079-0306	Polyethylene Glycol (3350)
51079-0323	Anastrozole
51079-0345	Risperidone
51079-0346	Risperidone
51079-0347	Risperidone
51079-0348	Nitrofurantoin Monohydrate/macrocrystals
51079-0374	Chlordiazepoxide Hydrochloride
51079-0375	Chlordiazepoxide Hydrochloride
51079-0383	Ursodiol
51079-0385	Carbamazepine
51079-0386	Lorazepam
51079-0387	Lorazepam
51079-0391	Bupropion Hydrochloride
51079-0392	Bupropion Hydrochloride
51079-0400	Nifedipine
51079-0409	Atorvastatin Calcium
51079-0410	Atorvastatin Calcium
51079-0411	Atorvastatin Calcium
51079-0412	Atorvastatin Calcium
51079-0417	Lorazepam
51079-0418	Temazepam
51079-0419	Temazepam
51079-0425	Glimepiride
51079-0426	Glimepiride
51079-0431	Haloperidol
51079-0433	Triamterene and Hydrochlorothiazide
51079-0434	Megestrol Acetate
51079-0435	Megestrol Acetate
51079-0436	Doxepin Hydrochloride
51079-0437	Doxepin Hydrochloride
51079-0438	Doxepin Hydrochloride
51079-0440	Levothyroxine Sodium
51079-0441	Levothyroxine Sodium
51079-0442	Levothyroxine Sodium
51079-0443	Levothyroxine Sodium
51079-0444	Levothyroxine Sodium
51079-0445	Levothyroxine Sodium
51079-0446	Desmopressin Acetate
51079-0450	Amlodipine Besylate
51079-0451	Amlodipine Besylate
51079-0452	Amlodipine Besylate
51079-0453	Midodrine Hydrochloride
51079-0454	Simvastatin
51079-0455	Simvastatin
51079-0456	Simvastatin
51079-0457	Meloxicam
51079-0458	Pravastatin Sodium
51079-0459	Meloxicam
51079-0460	Risperidone
51079-0461	Risperidone
51079-0462	Risperidone
51079-0463	Risperidone
51079-0464	Risperidone
51079-0465	Risperidone
51079-0466	Diclofenac Sodium
51079-0467	Felodipine
51079-0468	Felodipine
51079-0474	Divalproex Sodium
51079-0475	Divalproex Sodium
51079-0480	Venlafaxine Hydrochloride
51079-0481	Amantadine Hydrochloride
51079-0482	Venlafaxine Hydrochloride
51079-0485	Fluphenazine Hydrochloride
51079-0486	Fluphenazine Hydrochloride
51079-0487	Fluphenazine Hydrochloride
51079-0488	Fluphenazine Hydrochloride
51079-0498	Lamotrigine
51079-0499	Lamotrigine
51079-0508	Mycophenolic Acid
51079-0509	Mycophenolic Acid
51079-0510	Capecitabine
51079-0513	Pioglitazone
51079-0514	Pioglitazone
51079-0515	Pioglitazone
51079-0516	Chlorpromazine Hydrochloride
51079-0517	Chlorpromazine Hydrochloride
51079-0518	Chlorpromazine Hydrochloride
51079-0519	Chlorpromazine Hydrochloride
51079-0520	Finasteride
51079-0524	Ondansetron
51079-0525	Ondansetron
51079-0527	Furosemide
51079-0538	Loratadine
51079-0539	Repaglinide
51079-0541	Prochlorperazine Maleate
51079-0542	Prochlorperazine Maleate
51079-0543	Escitalopram Oxalate
51079-0544	Escitalopram Oxalate
51079-0547	Fexofenadine Hydrochloride
51079-0548	Fexofenadine Hydrochloride
51079-0550	Acyclovir
51079-0555	Repaglinide
51079-0557	Clopidogrel Bisulfate
51079-0558	Clopidogrel Bisulfate
51079-0561	Modafinil
51079-0562	Modafinil
51079-0563	Amitriptyline Hydrochloride
51079-0565	Thioridazine Hydrochloride
51079-0566	Thioridazine Hydrochloride
51079-0567	Thioridazine Hydrochloride
