product_ndc	text
36800-0153	Inactive ingredients water, sodium laureth sulfate, sodium lauryl sulfate, cocamide MEA, zinc carbonate,glycol distearate, amodimethicone, fragrance, cetyl alcohol, guar hydroxypropyltrimonium chloride, magnesium sulfate, sodium benzoate, magnesium carbonate hydroxide, ammonium laureth sulfate, benzyl alcohol, sodium chloride, methylchloroisothiazolinone, methylisothiazolinone, sodium xylenesulfonate, trideceth-12, cetrimonium chloride, citric acid, yellow 10, blue 1, red 4
36800-0154	Inactive Ingredients acesulfame potassium, alcohol, blue 1, citric acid, edetate disodium, flavors, glycerin, maltitol solution, propylene glycol, purified water, red 40, sodium benzoate, sodium citrate
36800-0155	Inactive Ingredients aloe barbadensis leaf juice, alumina magnesium metasilicate, aluminu hydroxide, BHT, castor oil, disodium EDTA, gelatin, glycerin, isopropyl myristate, kaolin, methylparaben, PEG-4 stearate, polysorbate 80, polyvinyl alcohol, purified water, PVP, tocopherol acetate, sodium polyacrylate, tartaric acid, titanium dioxide. Release Liner: polypropylene. Non-Woven Material: polyester non-woven fabric.
36800-0160	INACTIVE INGREDIENTS WATER (AQUA), SODIUM XYLENE SULFONATE, DIPROPYLENE GLYCOL, GLYCERIN, SODIUM PCA, AMMONIUM LAURYL SULFATE, COCAMIDOPROPYL BETAINE, POLYQUATERNIUM-10, FRAGRANCE (PARFUM), DISODIUM PHOSPHATE, CETYL ALCOHOL, ALOE BARBADENSIS LEAF JUICE, CITRIC ACID, METHYLPARABEN, PROPYLPARABEN, YELLOW 5 (CI 19140), YELLOW 6 (CI 15985)
36800-0161	Inactive ingredients anhydrous citric acid, butylparaben, calcium sulfate, carrageenan, FD&C red #40, flavor, glycerin, high fructose corn syrup, hydroxyethyl cellulose, microcrystalline cellulose and carboxymethylcellulose sodium, propylene glycol, purified water, sodium benzoate, sorbitol solution, tribasic sodium phosphate
36800-0162	Inactive ingredients carnauba wax*, croscarmellose sodium, D&C yellow #10 aluminum lake, dibasic calcium phosphate dihydrate, FD&C blue #2 aluminum lake*, FD&C red #40 aluminum lake*, FD&C yellow #6 aluminum lake, hypromellose*, magnesium stearate, maltodextrin*, microcrystalline cellulose, polyethylene glycol, polyvinyl alcohol*, purified water*, silicon dioxide, sodium benzoate*, stearic acid, talc*, titanium dioxide *contains one or more of these ingredients
36800-0163	Inactive Ingredients Water (Aqua), Sodium Xylene Sulfonate, Dipropylene Glycol, Glycerin, Sodium PCA, Ammonium Lauryl Sulfate, Cocamidopropyl Betaine, Polyquaternium-10, Fragrance (Parfum), Disodium Phosphate, Cetyl Alcohol, Aloe Barbadensis Leaf Juice, Citric Acid, Methylparaben, Propylparaben, Green 3 (CI 42053), Yellow 10 (CI 47005)
36800-0165	Inactive Ingredients FD&C Blue #1, FD&C Red #40, gelatin, pharmaceutical ink, polyethylene glycol, potassium hydroxide, purified water, sorbitan,sorbitol
36800-0166	Inactive ingredients anhydrous citric acid, FD&C red #40, glycerin, high fructose corn syrup, hypromellose, natural and artificial bubblegum flavors, polysorbate 80, purified water, sodium benzoate, sorbitol solution, xanthan gum
36800-0168	Inactive Ingredients Water (Aqua), Sodium Xylenesulfonate, Dipropylene Glycol, Ammonium Lauryl Sulfate, Cocamidopropyl Betaine, Fragrance(Parfum), Disodium Phosphate, Citric Acid, Yellow 5 (CI 19140), Red 40 (CI 16035).
36800-0169	Inactive Ingredients WATER, SODIUM XYLENESULFONATE, DIPROPYLENE GLYCOL, GLYCERIN, SODIUM PCA, AMMONIUM LAURYL SULFATE, COCAMIDOPROPYL BETAINE, POLYQUATERNIUM-10, FRAGRANCE, DISODIUM PHOSPHATE, CETYL ALCOHOL, ALOE BARBADENSIS LEAF JUICE, CITRIC ACID, METHYLPARABEN, PROPYLPARABEN, RED 4 (CI 14700), YELLOW 5 (CI 19140).
36800-0170	Inactive ingredients acesulfame potassium, calcium carbonate, carnauba wax, D&C yellow no. 10, flavors, gum base, sodium bicarbonate, sodium carbonate anhydrous, sorbitol, talc
36800-0173	Inactive ingredients benzyl alcohol, C13-C14 isoparaffin, fragrance, polyoxyethylene (1,1,3,3-tetramethyl butyl) phenyl ether, water, xanthan gum
36800-0175	Inactive ingredients anhydrous citric acid, butylparaben, calcium sulfate, carrageenan, FD&C red #40, flavor, glycerin, high fructose corn syrup, hydroxyethyl cellulose, microcrystalline cellulose and carboxymethylcellulose sodium, propylene glycol, purified water, sodium benzoate, sorbitol solution, tribasic sodium phosphate
36800-0176	Inactive ingredients colloidal silicon dioxide, hydroxypropyl cellulose, hypromellose, lactose monohydrate, magnesium stearate, microcrystalline cellulose, talc, yellow iron oxide
36800-0177	Inactive Ingredients WATER, SODIUM XYLENESULFONATE, DIPROPYLENE GLYCOL, GLYCERIN, SODIUM PCA, AMMONIUM LAURYL SULFATE, COCAMIDOPROPYL BETAINE, POLYQUATERNIUM-10, FRAGRANCE, DISODIUM PHOSPHATE, CETYL ALCOHOL, ALOE BARBADENSIS LEAF JUICE, CITRIC ACID, METHYLPARABEN, PROPYLPARABEN, RED 4 (CI 14700), YELLOW 5 (CI 19140).
36800-0178	INACTIVE INGREDIENTS WATER (AQUA), SODIUM XYLENESULFONATE, DIPROPYLENE GLYCOL, SODIUM LAURETH SULFATE, COCAMIDOPROPYL BETAINE, FRAGRANCE (PARFUM), DISODIUM PHOSPHATE, CITRIC ACID, RED 4 (CI 14700), YELLOW 5 (CI 19140)
36800-0179	Inactive ingredients adipic acid, blue #1 aluminum lake, dextrose, flavors, maltodextrin, mineral oil, polyethylene glycol, powdered cellulose, red #40 aluminum lake, talc, yellow #5 aluminum lake (tartrazine), yellow #6 aluminum lake
36800-0181	Inactive ingredients none
36800-0183	Inactive ingredients colloidal silicon dioxide, corn starch, croscarmellose sodium, FD&C red no. 40 aluminum lake, FD&C yellow no. 6 aluminum lake, iron oxides, microcrystalline cellulose, polyethylene glycol, polyvinyl alcohol, stearic acid, talc, titanium dioxide
36800-0184	INACTIVE INGREDIENTS WATER (AQUA), SODIUM XYLENE SULFONATE, DIPROPYLENE GLYCOL, GLYCERIN, SODIUM PCA, AMMONIUM LAURYL SULFATE, COCAMIDOPROPYL BETAINE, POLYQUATERNIUM-10, FRAGRANCE (PARFUM), DISODIUM PHOSPHATE, CETYL ALCOHOL, ALOE BARBADENSIS LEAF JUICE, CITRIC ACID, METHYLPARABEN, PROPYLPARABEN, GREEN 3 (CI 42053), YELLOW 10 (CI47005)
36800-0185	Inactive ingredients cocamidopropyl betaine, flavor, glycerin, hydrated silica, PEG-8, sodium hydroxide, sodium methyl cocoyl taurate, sodium saccharin, sodium tripolyphosphate, sorbitol, titanium dioxide, water, xanthan gum
36800-0186	Inactive ingredients cocamidopropyl betaine, flavor, glycerin, hydrated silica, PEG-8, sodium hydroxide, sodium saccharin, sorbitol, titanium dioxide, water, xanthan gum
36800-0187	Inactive ingredients colloidal silicon dioxide, croscarmellose sodium, crospovidone, hypromellose, magnesium stearate, microcrystalline cellulose, mineral oil, povidone, pregelatinized starch, stearic acid, titanium dioxide
36800-0188	Inactive ingredients bees wax, butylated hydroxytoluene, cod liver oil, glycerin, lanolin, methylparaben, paraffin wax, propylparaben, purified water, sodium benzoate, squalane, thyme oil, tocopherol acetate
36800-0189	Inactive Ingredients anhydrous citric acid, artificial bubble gum flavor, propylene glycol, purified water, sodium benzoate, sorbitol solution, sucralose Questions or comments? 1-888-423-0139
36800-0190	Inactive ingredients acacia, anhydrous calcium sulfate, anhydrous lactose, carnauba wax, colloidal silicon dioxide, corn starch, D&C yellow #10 aluminum lake, FD&C yellow #6 aluminum lake, gelatin, iron oxide, iron oxide black, iron oxide yellow (iron oxide ochre), magnesium stearate, microcrystalline cellulose, polyethylene glycol (PEG) 400, polyvinyl acetate phthalate, povidone, shellac, sodium starch glycolate, stearic acid, sugar, talc, and titanium dioxide
36800-0194	Inactive ingredients carnauba wax, colloidal silicon dioxide, croscarmellose sodium, lactose (monohydrate), magnesium stearate, microcrystalline cellulose, polyethylene glycol, polyvinyl alcohol, talc, and titanium dioxide
36800-0195	INACTIVE INGREDIENTS WATER (AQUA), SODIUM XYLENESULFONATE, DIPROPYLENE GLYCOL, GLYCERIN, SODIUM PCA, AMMONIUM LAURYL SULFATE, COCAMIDOPROPYL BETAINE, POLYQUATERNIUM-10, FRAGRANCE (PARFUM), DISODIUM PHOSPHATE, CETYL ALCOHOL, ALOE BARBADENSIS LEAF JUICE, CITRIC ACID, METHYLPARABEN, PROPYLPARABEN, GREEN 3 (CI 42053), YELLOW 10 (CI 47005).
36800-0198	Inactive ingredients FD&C blue #1, gelatin, pharmaceutical ink, polyethylene glycol, potassium hydroxide, purified water, sorbitan, sorbitol
36800-0200	Inactive Ingredients alcohol, anhydrous citric acid, FD&C blue #1, FD&C red #40, flavor, high fructose corn syrup, poloxamer 407, propylene glycol, purified water, saccharin sodium, sodium benzoate, sodium citrate
36800-0202	Inactive ingredients anhydrous citric acid, butylparaben, calcium sulfate, carrageenan, D&C red #33, FD&C blue #1, flavor, glycerin, high fructose corn syrup, hydroxyethyl cellulose, microcrystalline cellulose and carboxymethylcellulose sodium, propylene glycol, purified water, sodium benzoate, sorbitol solution, tribasic sodium phosphate
36800-0205	inactive ingredients water, sodium laureth sulfate, cocamide MIPA, laureth-4, fragrance, cocamidopropyl betaine, citric acid, sodium chloride, tetrasodium EDTA, methylparaben, propylparaben, imidazolidinyl urea, carmel, red 4
36800-0206	Inactive ingredients acesulfame potassium, calcium carbonate, carnauba wax, flavors, gum base, sodium bicarbonate, sodium carbonate anhydrous, sorbitol, talc
36800-0209	Inactive ingredients glycerin, dicalcium phosphate, PEG-12, PVP, PEG/PPG 116/66 copolymer, hydrated silica, hydrogen peroxide, propylene glycol, flavor, sodium lauryl sulfate, tetrasodium pyrophosphate, sodium saccharin, phosphoric acid, sucralose, butylated hydroxytoluene, water
36800-0210	Inactive ingredients water, alcohol (21.6%), sorbitol solution, flavoring, PEG-40 hydrogenated castor oil, poloxamer 407, benzoic acid, zinc chloride, sucralose and/or sodium saccharin, sodium benzoate, yellow 6, red 40
36800-0211	Inactive ingredients FD&C yellow #6, gelatin, glycerin, mannitol, pharmaceutical ink, polyethylene glycol, purified water, sodium hydroxide, sorbitan, sorbitol
36800-0212	Inactive ingredients anhydrous citric acid, artificial cherry flavor, aspartame, colloidal silicon dioxide, crospovidone, lactose monohydrate, mannitol, microcrystalline cellulose, povidone, sodium lauryl sulfate, sodium stearate
36800-0213	Inactive ingredients benzyl alcohol, calcium disodium EDTA, cetylpyridinium chloride, disodium EDTA, disodium phosphate, flavor, green 3, menthol, methyl salicylate, poloxamer 407, polysorbate 20, potassium sorbate, propylene glycol, sodium benzoate, sodium phosphate, sodium saccharin, sorbitol, water, yellow 5
36800-0214	Inactive ingredient purified water
36800-0215	Inactive ingredients butylated hydroxyanisole, butylated hydroxytoluene, edible ink, FD&C yellow no. 6, gelatin, glycerin, mannitol, polyethylene glycol, povidone, propylene glycol, purified water, sorbitan, sorbitol
36800-0216	Inactive ingredients colloidal silicon dioxide, corn starch, dextrose monohydrate, hypromellose, iron oxide red, lactose monohydrate, lecithin, maltodextrin, povidone (K-30), pregelatinized starch, sodium carboxymethylcellulose, sodium starch glycolate, stearic acid, titanium dioxide, and triacetin
36800-0218	Inactive ingredients alcohol, camphor, citric acid, diazolidinyl urea, fragrance, glycerin, hydroxypropyl metylcelluloe, methylparaben, oil of lavender, oil of rosemary, polysorbate 40, propylene glycol, propylparaben, purified water, sodium citrate
36800-0223	Inactive ingredients water, glycerin, propylene glycol, flavor, poloxamer 188, methylparaben, propylparaben, sodium saccharin, citric acid, yellow 6, green3
36800-0224	Inactive ingredients anhydrous lactose, carnauba wax, D&C yellow no. 10, FD&C blue no. 1, hypromellose, magnesium stearate, microcrystalline cellulose, polyethylene glycol, pregelatinized starch
36800-0225	Inactive ingredients D&C yellow no. 10 aluminum lake, lactose monohydrate, magnesium stearate, pregelatinized starch
36800-0227	Inactive ingredients carrageenan*, corn starch*, croscarmellose sodium*, FD&C red #40 aluminum lake, microcrystalline cellulose*, polyethylene glycol, polyvinyl alcohol, povidone, pregelatinized starch, sodium starch glycolate*, stearic acid, sucralose, talc, titanium dioxide *may contain one or more of these ingredients
36800-0228	INACTIVE INGREDIENTS Croscarmellose sodium, hypromellose, magnesium stearate, microcrystalline cellulose, povidone, pregelatinized starch, propylene glycol, sodium lauryl sulfate, stearic acid, titanium dioxide
36800-0229	Inactive ingredients corn starch, croscarmellose sodium*, D&C red #27 aluminum lake, edible black ink, FD&C blue #1 aluminum lake, gelatin, glycerin, hypromellose, maltodextrin, microcrystalline cellulose, polyethylene glycol, povidone, purified water, silicon dioxide, sodium starch glycolate*, stearic acid, titanium dioxide *contains one or more of these ingredients
36800-0230	Inactive ingredients edible white ink, FD&C blue #1, gelatin, glycerin, polyethylene glycol, purified water, sorbitol special
36800-0231	INACTIVE INGREDIENTS WATER (AQUA), SODIUM LAURETH SULFATE, SODIUM LAURYL SULFATE, DIMETHICONE, COCAMIDE MEA, ZINC CARBONATE, GLYCOL DISTEARATE, SODIUM XYLENESULFONATE, FRAGRANCE (PARFUM), CETYL ALCOHOL, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, MAGNESIUM SULFATE, SODIUM CHLORIDE, SODIUM BENZOATE, MAGNESIUM CARBONATE HYDROXIDE, BENZYL ALCOHOL, PRUNUS AMYGDALUS DULCIS (SWEET ALMOND) OIL, CITRIC ACID, METHYLCHLOROISOTHIAZOLINONE, METHYLISOTHIAZOLINONE, BLUE 1 (CI 42090), YELLOW 5 (CI 19140)
36800-0232	INACTIVE INGREDIENTS WATER (AQUA), SODIUM LAURETH SULFATE, SODIUM LAURYL SULFATE, DIMETHICONE, COCAMIDE MEA, ZINC CARBONATE, GLYCOL DISTEARATE, SODIUM XYLENESULFONATE, FRAGRANCE (PARFUM), CETYL ALCOHOL, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, MAGNESIUM SULFATE, SODIUM CHLORIDE, SODIUM BENZOATE, MAGNESIUM CARBONATE HYDROXIDE, BENZYL ALCOHOL, PRUNUS AMYGDALUS DULCIS (SWEET ALMOND) OIL, CITRIC ACID, METHYLCHLOROISOTHIAZOLINONE, METHYLISOTHIAZOLINONE, BLUE 1 (CI 42090), RED 33 (CI 17200)
36800-0234	Inactive ingredients acesulfame potassium, carnauba wax, croscarmellose sodium, crospovidone, D&C yellow #10 aluminum lake, flavor, maltodextrin, microcrystalline cellulose, polyethylene glycol, polyvinyl alcohol, povidone, pregelatinized starch, silicon dioxide, stearic acid, talc, titanium dioxide
36800-0235	Inactive ingredients Water, Propylene Glycol, Glycerin, Fragrance, Isopropyl Myristate, Tocopheryl acetate, Aloe Barbadensis Leaf Extract.
36800-0236	Inactive ingredients edible white ink, FD&C blue #1, gelatin, glycerin, light mineral oil*, polyethylene glycol, purified water, sorbitol-sorbitan *may contain this ingredient
36800-0238	Inactive ingredients D&C red #33*, D&C yellow #10*, edible ink, FD&C blue #1*, FD&C red #40, FD&C yellow #6, gelatin, glycerin, lecithin*, medium-chain triglycerides*, polyethylene glycol, propylene glycol*, purified water, sorbitan, sorbitol, titanium dioxide *contains one or more of these ingredients
36800-0240	INACTIVE INGREDIENTS WATER, POLYSORBATE 20, ETHYLHEXYL METHOXYCINNAMATE, BUTYL METHOXYDIBENZOYLMETHANE, ETHYLHEXYL SALICYLATE, PPG-26-BUTETH-26, PEG-40 HYDROGENATED CASTOR OIL, ALOE BARBADENSIS LEAF JUICE, FRAGRANCE, TETRASODIUM EDTA, DMDM HYDANTOIN, SODIUM HYDROXIDE, BLUE 1 (CI 42090), YELLOW 5 (CI 19140).
36800-0242	Inactive ingredients D&C yellow #10, edible ink, FD&C blue #1, FD&C red #40, gelatin, glycerin, medium-chain triglycerides*, peppermint oil, purified water, sorbitan, sorbitol, titanium dioxide *may contain this ingredient
36800-0244	INACTIVE INGREDIENTS Corn starch, hypromellose, lactose monohydrate, magnesium stearate, polyethylene glycol, povidone, talc, titanium dioxide
36800-0245	Inactive ingredients acacia, ammonium hydroxide*, anhydrous lactose*, calcium phosphate dihydrate*, calcium sulfate anhydrous*, carnauba wax, corn starch*, croscarmellose sodium, dicalcium phosphate*, FD&C blue #1 aluminum lake, hypromellose*, iron oxide*, iron oxide black, iron oxide yellow*, isopropyl alcohol*, kaolin*, magnesium stearate, microcrystalline cellulose, n-butyl alcohol*, polyethylene glycol, povidone*, propylene glycol*, shellac, silicon dioxide*, sodium lauryl sulfate*, stearic acid*, sucrose, talc, tartaric acid*, titanium dioxide, white wax* *contains one or more of these ingredients
36800-0247	Inactive ingredients mineral oil, ceresin, lanolin alcohol, panthenol, glycerin, bisabolol
36800-0248	Inactive ingredients colloidal silicon dioxide, corn starch, hypromellose, iron oxide red, lactose monohydrate, povidone (K-30), sodium starch glycolate, stearic acid, titanium dioxide, triacetin
36800-0249	Inactive ingredients colloidal silicon dioxide, corn starch, hypromellose, iron oxide red, lactose monohydrate, povidone (K-30), sodium starch glycolate, stearic acid, titanium dioxide, triacetin
36800-0255	Inactive ingredients anhydrous citric acid, artificial flavor, butylparaben, glycerin, hypromellose, polysorbate 80, propylene glycol, purified water, sodium benzoate, sorbitol solution, sucrose, xanthan gum
36800-0256	Inactive ingredients FD&C blue #2 aluminum lake, hypromellose 2910, maize starch, microcrystalline cellulose, polyethylene glycol, povidone k-30, sodium starch glycolate, stearic acid, titanium dioxide
36800-0258	INACTIVE INGREDIENTS: WATER (AQUA), PROPYLENE GLYCOL, CARBOMER, FRAGRANCE (PARFUM), GLYCERIN, AMINOMETHYL PROPANOL, TOCOPHERYL ACETATE, MANNITOL, CELLULOSE, HYDROXYPROPYL METHYLCELLULOSE, CHROMIUM HYDROXIDE GREEN (CI 77289), IRON OXIDES (CI 77492), YELLOW 5 (CI 19140).
36800-0259	Inactive ingredients corn starch, dextrose excipient, FD&C yellow #6 aluminum lake, flavors, saccharin sodium
