product_ndc	class_name
49288-0155	Non-standardized Plant Allergenic Extract
49288-0156	Non-standardized Pollen Allergenic Extract
49288-0157	Non-standardized Pollen Allergenic Extract
49288-0158	Non-standardized Fungal Allergenic Extract
49288-0159	Non-standardized Fungal Allergenic Extract
49288-0161	Non-standardized Plant Allergenic Extract
49288-0161	Non-standardized Food Allergenic Extract
49288-0162	Non-standardized Plant Allergenic Extract
49288-0162	Non-standardized Food Allergenic Extract
49288-0163	Non-standardized Food Allergenic Extract
49288-0164	Non-standardized Animal Hair Allergenic Extract
49288-0165	Non-standardized Animal Hair Allergenic Extract
49288-0166	Non-standardized Animal Hair Allergenic Extract
49288-0167	Non-standardized Animal Hair Allergenic Extract
49288-0168	Non-standardized Animal Hair Allergenic Extract
49288-0169	Non-standardized Pollen Allergenic Extract
49288-0170	Non-standardized Pollen Allergenic Extract
49288-0172	Standardized Insect Protein Allergenic Extract
49288-0173	Standardized Insect Protein Allergenic Extract
49288-0174	Standardized Insect Protein Allergenic Extract
49288-0175	Standardized Insect Protein Allergenic Extract
49288-0176	Standardized Insect Protein Allergenic Extract
49288-0177	Standardized Insect Protein Allergenic Extract
49288-0178	Non-standardized Pollen Allergenic Extract
49288-0179	Non-standardized Pollen Allergenic Extract
49288-0182	Standardized Insect Protein Allergenic Extract
49288-0183	Non-standardized Pollen Allergenic Extract
49288-0184	Non-standardized Pollen Allergenic Extract
49288-0185	Non-standardized Pollen Allergenic Extract
49288-0186	Non-standardized Fungal Allergenic Extract
49288-0187	Non-standardized Fungal Allergenic Extract
49288-0188	Non-standardized Food Allergenic Extract
49288-0189	Non-standardized Food Allergenic Extract
49288-0190	Non-standardized Pollen Allergenic Extract
49288-0191	Non-standardized Pollen Allergenic Extract
49288-0192	Non-standardized Pollen Allergenic Extract
49288-0193	Non-standardized Pollen Allergenic Extract
49288-0194	Non-standardized Fungal Allergenic Extract
49288-0195	Non-standardized Pollen Allergenic Extract
49288-0196	Non-standardized Plant Allergenic Extract
49288-0196	Non-standardized Food Allergenic Extract
49288-0197	Non-standardized Fungal Allergenic Extract
49288-0198	Non-standardized Fungal Allergenic Extract
49288-0199	Non-standardized Plant Allergenic Extract
49288-0199	Non-standardized Food Allergenic Extract
49288-0201	Non-standardized Plant Allergenic Extract
49288-0201	Non-standardized Food Allergenic Extract
49288-0202	Non-standardized Pollen Allergenic Extract
49288-0203	Non-standardized Pollen Allergenic Extract
49288-0204	Non-standardized Pollen Allergenic Extract
49288-0205	Non-standardized Pollen Allergenic Extract
49288-0206	Non-standardized Animal Hair Allergenic Extract
49288-0207	Non-standardized Animal Hair Allergenic Extract
49288-0208	Non-standardized Pollen Allergenic Extract
49288-0209	Non-standardized Pollen Allergenic Extract
49288-0210	Non-standardized Fungal Allergenic Extract
49288-0211	Non-standardized Fungal Allergenic Extract
49288-0212	Non-standardized Fungal Allergenic Extract
49288-0213	Non-standardized Fungal Allergenic Extract
49288-0214	Non-standardized Fungal Allergenic Extract
49288-0215	Non-standardized Fungal Allergenic Extract
49288-0216	Non-standardized Fungal Allergenic Extract
49288-0217	Non-standardized Fungal Allergenic Extract
49288-0218	Non-standardized Plant Allergenic Extract
49288-0218	Non-standardized Food Allergenic Extract
49288-0219	Non-standardized Plant Allergenic Extract
49288-0219	Non-standardized Food Allergenic Extract
49288-0220	Non-standardized Food Allergenic Extract
49288-0221	Non-standardized Food Allergenic Extract
49288-0221	Non-standardized Plant Allergenic Extract
49288-0222	Non-standardized Food Allergenic Extract
49288-0222	Non-standardized Plant Allergenic Extract
49288-0223	Non-standardized Food Allergenic Extract
49288-0223	Non-standardized Plant Allergenic Extract
49288-0224	Non-standardized Animal Hair Allergenic Extract
49288-0225	Non-standardized Animal Hair Allergenic Extract
49288-0226	Non-standardized Pollen Allergenic Extract
49288-0227	Non-standardized Pollen Allergenic Extract
49288-0228	Non-standardized Fungal Allergenic Extract
49288-0229	Non-standardized Animal Hair Allergenic Extract
49288-0230	Non-standardized Animal Hair Allergenic Extract
49288-0231	Non-standardized Food Allergenic Extract
49288-0231	Non-standardized Plant Allergenic Extract
49288-0232	Non-standardized Pollen Allergenic Extract
49288-0233	Non-standardized Pollen Allergenic Extract
49288-0234	Non-standardized Pollen Allergenic Extract
49288-0235	Non-standardized Pollen Allergenic Extract
49288-0236	Non-standardized Pollen Allergenic Extract
49288-0238	Non-standardized Pollen Allergenic Extract
49288-0239	Non-standardized Pollen Allergenic Extract
49288-0240	Non-standardized Pollen Allergenic Extract
49288-0241	Non-standardized Pollen Allergenic Extract
49288-0242	Non-standardized Pollen Allergenic Extract
49288-0243	Non-standardized Pollen Allergenic Extract
49288-0244	Non-standardized Fungal Allergenic Extract
49288-0245	Non-standardized Fungal Allergenic Extract
49288-0246	Non-standardized Fungal Allergenic Extract
49288-0247	Non-standardized Fungal Allergenic Extract
49288-0248	Non-standardized Fungal Allergenic Extract
49288-0249	Non-standardized Fungal Allergenic Extract
49288-0254	Non-standardized Plant Allergenic Extract
49288-0254	Non-standardized Food Allergenic Extract
49288-0255	Non-standardized Animal Hair Allergenic Extract
49288-0256	Non-standardized Animal Hair Allergenic Extract
49288-0257	Non-standardized Animal Hair Allergenic Extract
49288-0258	Non-standardized Animal Hair Allergenic Extract
49288-0259	Non-standardized Animal Hair Allergenic Extract
49288-0260	Non-standardized Pollen Allergenic Extract
49288-0261	Non-standardized Pollen Allergenic Extract
49288-0262	Non-standardized Pollen Allergenic Extract
49288-0263	Non-standardized Pollen Allergenic Extract
49288-0264	Non-standardized Pollen Allergenic Extract
49288-0265	Non-standardized Pollen Allergenic Extract
49288-0266	Non-standardized Pollen Allergenic Extract
49288-0267	Non-standardized Pollen Allergenic Extract
49288-0268	Non-standardized Pollen Allergenic Extract
49288-0269	Non-standardized Pollen Allergenic Extract
49288-0270	Non-standardized Pollen Allergenic Extract
49288-0271	Non-standardized Pollen Allergenic Extract
49288-0273	Non-standardized Pollen Allergenic Extract
49288-0274	Non-standardized Pollen Allergenic Extract
49288-0275	Non-standardized Pollen Allergenic Extract
49288-0276	Non-standardized Pollen Allergenic Extract
49288-0277	Non-standardized Pollen Allergenic Extract
49288-0278	Non-standardized Fungal Allergenic Extract
49288-0279	Non-standardized Fungal Allergenic Extract
49288-0280	Non-standardized Fungal Allergenic Extract
49288-0281	Non-standardized Pollen Allergenic Extract
49288-0282	Non-standardized Pollen Allergenic Extract
49288-0283	Non-standardized Pollen Allergenic Extract
49288-0284	Non-standardized Pollen Allergenic Extract
49288-0286	Non-standardized Food Allergenic Extract
49288-0286	Non-standardized Plant Allergenic Extract
49288-0287	Non-standardized Food Allergenic Extract
49288-0288	Non-standardized Food Allergenic Extract
49288-0288	Non-standardized Plant Allergenic Extract
49288-0289	Non-standardized Plant Allergenic Extract
49288-0289	Non-standardized Food Allergenic Extract
49288-0290	Non-standardized Plant Allergenic Extract
49288-0290	Non-standardized Food Allergenic Extract
49288-0292	Non-standardized Food Allergenic Extract
49288-0292	Non-standardized Plant Allergenic Extract
49288-0293	Non-standardized Fungal Allergenic Extract
49288-0294	Non-standardized Fungal Allergenic Extract
49288-0295	Non-standardized Fungal Allergenic Extract
49288-0296	Non-standardized Fungal Allergenic Extract
49288-0297	Non-standardized Fungal Allergenic Extract
49288-0298	Non-standardized Fungal Allergenic Extract
49288-0299	Non-standardized Fungal Allergenic Extract
49288-0300	Non-standardized Plant Allergenic Extract
49288-0300	Non-standardized Food Allergenic Extract
49288-0301	Non-standardized Food Allergenic Extract
49288-0302	Non-standardized Food Allergenic Extract
49288-0303	Non-standardized Food Allergenic Extract
49288-0303	Non-standardized Plant Allergenic Extract
49288-0304	Non-standardized Plant Allergenic Extract
49288-0304	Non-standardized Food Allergenic Extract
49288-0305	Non-standardized Food Allergenic Extract
49288-0305	Non-standardized Plant Allergenic Extract
49288-0306	Non-standardized Food Allergenic Extract
49288-0306	Non-standardized Plant Allergenic Extract
49288-0307	Non-standardized Pollen Allergenic Extract
49288-0308	Non-standardized Pollen Allergenic Extract
49288-0309	Non-standardized Pollen Allergenic Extract
49288-0310	Non-standardized Pollen Allergenic Extract
49288-0311	Non-standardized Pollen Allergenic Extract
49288-0312	Non-standardized Fungal Allergenic Extract
49288-0313	Non-standardized Fungal Allergenic Extract
49288-0314	Non-standardized Fungal Allergenic Extract
49288-0316	Non-standardized Food Allergenic Extract
49288-0316	Non-standardized Plant Allergenic Extract
49288-0317	Non-standardized Pollen Allergenic Extract
49288-0318	Non-standardized Fungal Allergenic Extract
49288-0319	Non-standardized Fungal Allergenic Extract
49288-0320	Non-standardized Fungal Allergenic Extract
49288-0321	Non-standardized Pollen Allergenic Extract
49288-0322	Non-standardized Pollen Allergenic Extract
49288-0323	Non-standardized Pollen Allergenic Extract
49288-0324	Non-standardized Pollen Allergenic Extract
49288-0325	Non-standardized Pollen Allergenic Extract
49288-0326	Non-standardized Fungal Allergenic Extract
49288-0327	Non-standardized Fungal Allergenic Extract
49288-0328	Non-standardized Fungal Allergenic Extract
49288-0329	Non-standardized Plant Allergenic Extract
49288-0329	Non-standardized Food Allergenic Extract
49288-0330	Non-standardized Pollen Allergenic Extract
49288-0331	Non-standardized Pollen Allergenic Extract
49288-0332	Non-standardized Pollen Allergenic Extract
49288-0333	Non-standardized Plant Allergenic Extract
49288-0333	Non-standardized Food Allergenic Extract
49288-0334	Non-standardized Plant Allergenic Extract
49288-0334	Non-standardized Food Allergenic Extract
49288-0335	Non-standardized Plant Allergenic Extract
49288-0335	Non-standardized Food Allergenic Extract
49288-0337	Non-standardized Pollen Allergenic Extract
49288-0338	Non-standardized Pollen Allergenic Extract
49288-0339	Non-standardized Pollen Allergenic Extract
49288-0340	Non-standardized Pollen Allergenic Extract
49288-0341	Non-standardized Pollen Allergenic Extract
49288-0342	Non-standardized Fungal Allergenic Extract
49288-0345	Non-standardized Plant Allergenic Extract
49288-0345	Non-standardized Food Allergenic Extract
49288-0346	Non-standardized Pollen Allergenic Extract
49288-0347	Non-standardized Pollen Allergenic Extract
49288-0348	Non-standardized Pollen Allergenic Extract
49288-0349	Non-standardized Pollen Allergenic Extract
49288-0350	Non-standardized Pollen Allergenic Extract
49288-0351	Non-standardized Pollen Allergenic Extract
49288-0352	Non-standardized Pollen Allergenic Extract
49288-0353	Non-standardized Pollen Allergenic Extract
49288-0354	Non-standardized Pollen Allergenic Extract
49288-0355	Non-standardized Pollen Allergenic Extract
49288-0356	Non-standardized Pollen Allergenic Extract
49288-0357	Non-standardized Pollen Allergenic Extract
49288-0358	Non-standardized Pollen Allergenic Extract
49288-0359	Non-standardized Pollen Allergenic Extract
49288-0360	Non-standardized Pollen Allergenic Extract
49288-0361	Non-standardized Pollen Allergenic Extract
49288-0362	Non-standardized Pollen Allergenic Extract
49288-0363	Non-standardized Fungal Allergenic Extract
49288-0364	Non-standardized Fungal Allergenic Extract
49288-0365	Non-standardized Fungal Allergenic Extract
49288-0366	Non-standardized Fungal Allergenic Extract
49288-0367	Non-standardized Fungal Allergenic Extract
49288-0368	Non-standardized Fungal Allergenic Extract
49288-0369	Non-standardized Fungal Allergenic Extract
49288-0370	Non-standardized Fungal Allergenic Extract
49288-0371	Non-standardized Fungal Allergenic Extract
49288-0372	Non-standardized Fungal Allergenic Extract
49288-0373	Non-standardized Fungal Allergenic Extract
49288-0374	Non-standardized Plant Allergenic Extract
49288-0374	Non-standardized Food Allergenic Extract
49288-0375	Non-standardized Food Allergenic Extract
49288-0376	Non-standardized Food Allergenic Extract
49288-0376	Non-standardized Plant Allergenic Extract
49288-0377	Non-standardized Plant Allergenic Extract
49288-0377	Non-standardized Food Allergenic Extract
49288-0378	Non-standardized Food Allergenic Extract
49288-0378	Non-standardized Plant Allergenic Extract
49288-0379	Non-standardized Food Allergenic Extract
49288-0379	Non-standardized Plant Allergenic Extract
49288-0380	Non-standardized Food Allergenic Extract
49288-0380	Non-standardized Plant Allergenic Extract
49288-0381	Non-standardized Plant Allergenic Extract
49288-0381	Non-standardized Food Allergenic Extract
49288-0382	Non-standardized Food Allergenic Extract
49288-0382	Non-standardized Plant Allergenic Extract
49288-0383	Non-standardized Plant Allergenic Extract
49288-0383	Non-standardized Food Allergenic Extract
49288-0384	Non-standardized Food Allergenic Extract
49288-0384	Non-standardized Plant Allergenic Extract
49288-0385	Non-standardized Food Allergenic Extract
49288-0385	Non-standardized Plant Allergenic Extract
49288-0386	Non-standardized Plant Allergenic Extract
49288-0386	Non-standardized Food Allergenic Extract
49288-0388	Non-standardized Plant Allergenic Extract
49288-0388	Non-standardized Food Allergenic Extract
49288-0389	Non-standardized Plant Allergenic Extract
49288-0389	Non-standardized Food Allergenic Extract
49288-0391	Non-standardized Pollen Allergenic Extract
49288-0392	Non-standardized Pollen Allergenic Extract
49288-0393	Non-standardized Pollen Allergenic Extract
49288-0396	Non-standardized Pollen Allergenic Extract
49288-0397	Non-standardized Pollen Allergenic Extract
49288-0398	Non-standardized Pollen Allergenic Extract
49288-0399	Non-standardized Pollen Allergenic Extract
49288-0400	Non-standardized Pollen Allergenic Extract
49288-0401	Non-standardized Pollen Allergenic Extract
49288-0402	Non-standardized Pollen Allergenic Extract
49288-0404	Non-standardized Food Allergenic Extract
49288-0404	Non-standardized Plant Allergenic Extract
49288-0405	Non-standardized Plant Allergenic Extract
49288-0405	Non-standardized Food Allergenic Extract
49288-0406	Non-standardized Plant Allergenic Extract
49288-0406	Non-standardized Food Allergenic Extract
49288-0407	Non-standardized Food Allergenic Extract
49288-0407	Non-standardized Plant Allergenic Extract
49288-0408	Non-standardized Pollen Allergenic Extract
49288-0409	Non-standardized Pollen Allergenic Extract
49288-0410	Non-standardized Pollen Allergenic Extract
49288-0411	Non-standardized Pollen Allergenic Extract
49288-0412	Non-standardized Pollen Allergenic Extract
49288-0413	Non-standardized Pollen Allergenic Extract
49288-0414	Non-standardized Pollen Allergenic Extract
49288-0415	Non-standardized Pollen Allergenic Extract
49288-0416	Non-standardized Fungal Allergenic Extract
49288-0417	Non-standardized Fungal Allergenic Extract
49288-0418	Non-standardized Pollen Allergenic Extract
49288-0419	Non-standardized Pollen Allergenic Extract
49288-0420	Non-standardized Pollen Allergenic Extract
49288-0421	Non-standardized Pollen Allergenic Extract
49288-0422	Non-standardized Pollen Allergenic Extract
49288-0423	Non-standardized Pollen Allergenic Extract
49288-0424	Non-standardized Pollen Allergenic Extract
49288-0425	Non-standardized Pollen Allergenic Extract
49288-0427	Non-standardized Pollen Allergenic Extract
49288-0429	Non-standardized Food Allergenic Extract
49288-0429	Non-standardized Plant Allergenic Extract
49288-0430	Non-standardized Pollen Allergenic Extract
49288-0431	Non-standardized Pollen Allergenic Extract
49288-0432	Non-standardized Pollen Allergenic Extract
49288-0433	Non-standardized Pollen Allergenic Extract
49288-0434	Non-standardized Fungal Allergenic Extract
49288-0435	Non-standardized Fungal Allergenic Extract
49288-0436	Non-standardized Fungal Allergenic Extract
49288-0437	Non-standardized Food Allergenic Extract
49288-0438	Non-standardized Food Allergenic Extract
49288-0438	Non-standardized Plant Allergenic Extract
49288-0439	Non-standardized Plant Allergenic Extract
49288-0439	Non-standardized Food Allergenic Extract
49288-0440	Non-standardized Plant Allergenic Extract
49288-0440	Non-standardized Food Allergenic Extract
49288-0441	Non-standardized Plant Allergenic Extract
49288-0441	Non-standardized Food Allergenic Extract
49288-0442	Non-standardized Plant Allergenic Extract
