product_ndc	route
39822-0615	Intravenous
39822-0615	Intramuscular
39822-0706	Intramuscular
39822-0710	Intravenous
39822-1000	Intravenous
39822-1001	Intravenous
39822-1055	Intravenous
39822-1201	Irrigation
39822-1220	Irrigation
39822-2000	Epidural
39822-2010	Epidural
39822-3015	Topical
39822-4050	Intravenous
39822-4050	Intramuscular
39822-4200	Intravenous
39822-5500	Intramuscular
39822-5500	Intravenous
39822-9900	Respiratory (inhalation)
39892-0603	Dental
40046-0031	Topical
40046-0032	Topical
40046-0037	Topical
40046-0039	Topical
40046-0046	Topical
40046-0049	Topical
40046-0051	Topical
40046-0052	Topical
40046-0053	Topical
40046-0056	Topical
40046-0062	Topical
40046-0064	Topical
40046-0066	Topical
40046-0069	Topical
40046-0071	Topical
40076-0021	Topical
40076-0031	Topical
40076-0051	Topical
40076-0101	Topical
40076-0115	Topical
40076-0315	Topical
40076-0318	Rectal
40076-0319	Rectal
40076-0320	Rectal
40076-0624	Topical
40076-0945	Oral
40076-0949	Oral
40076-0953	Oral
40076-0991	Oral
40085-0215	Topical
40085-0218	Rectal
40085-0219	Rectal
40085-0220	Rectal
40085-0842	Oral
40085-0888	Topical
40085-0893	Topical
41167-0031	Topical
41167-0032	Topical
41167-0035	Topical
41167-0036	Topical
41167-0039	Topical
41167-0053	Topical
41167-0066	Oral
41167-0085	Topical
41167-0087	Topical
41167-0088	Topical
41167-0089	Topical
41167-0093	Topical
41167-0095	Topical
41167-0096	Topical
41167-0105	Topical
41167-0172	Topical
41167-0339	Topical
41167-0574	Topical
41167-0575	Topical
41616-0219	Ophthalmic
41616-0220	Ophthalmic
41616-0221	Ophthalmic
41616-0485	Oral
41616-0635	Oral
41616-0636	Oral
41616-0637	Oral
41616-0638	Oral
41616-0758	Oral
41616-0759	Oral
41616-0760	Oral
41616-0882	Intravenous
41616-0931	Intravenous
41616-0932	Intravenous
41616-0936	Subcutaneous
42023-0104	Intradermal
42023-0105	Intramuscular
42023-0105	Intravenous
42023-0105	Rectal
42023-0106	Rectal
42023-0106	Intravenous
42023-0106	Intramuscular
42023-0107	Intravenous
42023-0107	Intramuscular
42023-0108	Auricular (otic)
42023-0109	Auricular (otic)
42023-0110	Intramuscular
42023-0111	Intramuscular
42023-0112	Intramuscular
42023-0113	Intramuscular
42023-0113	Intravenous
42023-0114	Intramuscular
42023-0114	Intravenous
42023-0115	Intramuscular
42023-0115	Intravenous
42023-0116	Intravenous
42023-0117	Subcutaneous
42023-0117	Intramuscular
42023-0118	Intramuscular
42023-0119	Intramuscular
42023-0120	Intravenous
42023-0121	Subcutaneous
42023-0123	Intravenous
42023-0124	Oral
42023-0125	Oral
42023-0126	Oral
42023-0129	Intramuscular
42023-0129	Subcutaneous
42023-0130	Intravenous
42023-0131	Intramuscular
42023-0131	Intravenous
42023-0134	Intramuscular
42023-0135	Intramuscular
42023-0136	Intramuscular
42023-0137	Intravenous
42023-0137	Intramuscular
42023-0138	Intravenous
42023-0138	Intramuscular
42023-0139	Intramuscular
42023-0139	Intravenous
42023-0140	Intravenous
42023-0141	Intravenous
42023-0142	Intramuscular
42023-0143	Intramuscular
42023-0144	Oral
42023-0145	Oral
42023-0146	Intravenous
42023-0148	Rectal
42023-0148	Intravenous
42023-0148	Intramuscular
42023-0151	Intravenous
42023-0159	Subcutaneous
42023-0159	Intraocular
42023-0159	Intramuscular
42023-0167	Intravenous
42023-0168	Intramuscular
42023-0168	Subcutaneous
42023-0168	Intraocular
42023-0169	Intravenous
42023-0170	Intravenous
42043-0130	Oral
42043-0131	Oral
42043-0140	Oral
42043-0141	Oral
42043-0142	Oral
42043-0143	Oral
42043-0150	Topical
42043-0170	Oral
42043-0171	Oral
42043-0190	Oral
42043-0191	Oral
42043-0192	Oral
42043-0193	Oral
42043-0250	Oral
42043-0320	Oral
42043-0321	Oral
42043-0322	Oral
42165-0001	Respiratory (inhalation)
42165-0002	Respiratory (inhalation)
42195-0145	Oral
42195-0210	Oral
42195-0308	Oral
42195-0550	Auricular (otic)
42195-0600	Oral
42211-0101	Oral
42211-0102	Rectal
42211-0201	Oral
42211-0202	Oral
42211-0203	Oral
42211-0204	Oral
42221-0001	Topical
42221-0002	Topical
42221-0003	Topical
42221-0004	Topical
42221-0005	Topical
42221-0006	Topical
42221-0007	Topical
42221-0008	Topical
42221-0009	Topical
42221-0010	Topical
42221-0011	Topical
42221-0012	Topical
42221-0013	Topical
42221-0014	Topical
42364-0003	Topical
42364-0013	Topical
42367-0110	Oral
42367-0111	Oral
42367-0202	Intravenous
42367-0203	Intravenous
42367-0540	Intravenous
42543-0052	Topical
42543-0700	Oral
42546-0010	Topical
42546-0015	Topical
42546-0100	Topical
42546-0145	Topical
42546-0175	Topical
42546-0270	Topical
42546-0279	Topical
42546-0300	Oral
42571-0005	Oral
42571-0010	Oral
42571-0020	Oral
42571-0040	Oral
42571-0080	Oral
42571-0100	Oral
42571-0101	Oral
42571-0102	Oral
42571-0103	Oral
42571-0104	Oral
42571-0105	Oral
42571-0110	Oral
42571-0111	Oral
42571-0112	Oral
42571-0122	Oral
42571-0132	Oral
42747-0221	Sublingual
42747-0222	Sublingual
42747-0223	Sublingual
42747-0224	Sublingual
42747-0226	Sublingual
42747-0228	Sublingual
42747-0235	Rectal
42747-0327	Oral
42747-0726	Transdermal
42794-0003	Oral
42794-0006	Oral
42794-0018	Oral
42794-0019	Oral
42794-0020	Oral
42794-0086	Oral
42799-0105	Oral
42799-0106	Oral
42799-0113	Oral
42799-0217	Oral
42799-0403	Oral
42799-0404	Oral
42806-0012	Oral
42806-0013	Oral
42806-0014	Oral
42806-0019	Oral
42806-0020	Oral
42806-0021	Oral
42806-0038	Oral
42806-0039	Oral
42806-0050	Oral
42806-0051	Oral
42806-0055	Oral
42806-0056	Oral
42806-0057	Oral
42806-0096	Oral
42806-0097	Oral
42806-0501	Oral
42806-0502	Oral
42806-0503	Oral
42809-0002	Respiratory (inhalation)
42847-0103	Oral
42847-0106	Oral
42858-0001	Oral
42858-0002	Oral
42858-0003	Oral
42858-0004	Oral
42858-0005	Oral
42858-0102	Oral
42858-0103	Oral
42858-0104	Oral
42858-0301	Oral
42858-0302	Oral
42858-0303	Oral
42858-0304	Oral
42858-0701	Oral
42858-0702	Oral
42858-0801	Oral
42858-0802	Oral
42858-0803	Oral
42858-0804	Oral
42858-0805	Oral
42858-0901	Oral
42858-0902	Oral
42858-0903	Oral
42865-0100	Oral
42865-0101	Oral
42865-0102	Oral
42865-0103	Oral
42865-0104	Oral
42865-0105	Oral
42865-0300	Oral
42865-0302	Oral
42865-0303	Oral
42865-0304	Oral
42865-0305	Oral
42865-0306	Oral
42865-0307	Oral
42998-0203	Oral
42998-0302	Intravenous
42998-0303	Intramuscular
42998-0303	Intravenous
42998-0402	Subcutaneous
42998-0402	Intravenous
42998-0402	Intramuscular
42998-0402	Intracardiac
42998-0679	Oral
42998-0715	Subcutaneous
42998-0963	Oral
42998-0964	Oral
42998-0973	Oral
42998-0974	Oral
43199-0011	Oral
43199-0011	Sublingual
43199-0012	Oral
43199-0013	Oral
43199-0014	Oral
43199-0016	Auricular (otic)
43199-0020	Oral
43199-0021	Rectal
43199-0031	Topical
43199-0040	Topical
43376-0104	Subcutaneous
43376-0106	Subcutaneous
43376-0210	Oral
43376-0215	Oral
43376-0220	Oral
43376-0230	Oral
43376-0240	Oral
43376-0250	Oral
43386-0050	Oral
43386-0060	Oral
43386-0090	Oral
43386-0118	Oral
43386-0140	Oral
43386-0160	Oral
43386-0161	Oral
43386-0312	Oral
43386-0330	Oral
43386-0360	Oral
43386-0440	Oral
43386-0480	Oral
43386-0500	Oral
43386-0510	Rectal
43386-0530	Topical
43386-0550	Oral
43386-0551	Oral
43386-0620	Oral
43386-0622	Oral
43386-0660	Oral
43386-0670	Oral
43386-0680	Oral
43386-0710	Oral
43386-0711	Oral
43386-0712	Oral
43393-0203	Oral
43406-0002	Oral
43406-0003	Oral
43406-0004	Oral
43406-0005	Oral
43406-0006	Oral
43406-0009	Oral
43406-0013	Oral
43406-0025	Oral
43406-0032	Oral
43406-0037	Oral
43406-0039	Oral
43406-0049	Oral
43406-0051	Oral
43406-0052	Oral
43406-0053	Oral
43406-0069	Oral
43406-0071	Oral
43406-0075	Oral
43406-0078	Oral
43406-0095	Oral
43406-0113	Oral
43406-0131	Oral
43455-0002	Topical
43455-0003	Topical
43455-0004	Topical
43455-0005	Topical
43455-0006	Topical
43455-0007	Topical
43455-0008	Topical
43455-0009	Topical
43455-0013	Topical
43478-0241	Topical
43478-0242	Topical
43478-0243	Topical
43478-0244	Topical
43478-0245	Topical
43478-0270	Topical
43478-0271	Topical
43478-0273	Topical
43478-0410	Sublingual
43478-0900	Oral
43478-0901	Oral
43478-0902	Oral
43478-0903	Oral
43493-0002	Topical
43538-0100	Topical
43538-0101	Topical
43538-0120	Topical
43538-0130	Topical
43538-0140	Topical
43538-0150	Topical
43538-0160	Topical
43538-0170	Topical
43538-0171	Topical
43538-0172	Topical
43538-0173	Topical
43538-0176	Topical
43538-0177	Topical
43538-0180	Topical
43538-0181	Topical
43538-0182	Topical
43538-0183	Topical
43538-0190	Topical
43538-0191	Topical
43538-0210	Topical
43538-0220	Topical
43538-0230	Topical
43538-0240	Topical
43538-0250	Topical
43538-0251	Topical
43538-0260	Topical
43538-0290	Topical
43538-0300	Topical
43538-0310	Topical
43538-0500	Topical
43538-0501	Topical
43538-0520	Topical
43538-0521	Topical
43538-0530	Topical
43538-0531	Topical
43538-0600	Oral
43538-0601	Oral
43538-0610	Oral
43538-0611	Oral
43538-0900	Topical
43538-0901	Topical
43538-0910	Topical
43538-0911	Topical
43538-0920	Topical
43538-0921	Topical
43538-0940	Topical
43538-0950	Topical
43547-0221	Oral
43547-0222	Oral
43547-0223	Oral
43547-0224	Oral
43547-0225	Oral
43547-0226	Oral
43547-0248	Oral
43547-0249	Oral
43547-0250	Oral
43547-0251	Oral
43547-0252	Oral
43547-0253	Oral
43547-0254	Oral
43547-0255	Oral
43547-0256	Oral
43547-0257	Oral
43547-0258	Topical
43547-0259	Topical
43547-0263	Oral
43547-0264	Oral
43547-0265	Oral
43547-0266	Oral
43547-0267	Oral
43547-0268	Oral
43547-0269	Oral
43547-0270	Oral
43547-0271	Oral
43547-0272	Oral
43547-0273	Oral
43547-0274	Oral
43547-0275	Oral
43547-0276	Oral
43547-0277	Oral
43547-0278	Oral
43547-0279	Oral
43547-0320	Oral
43547-0321	Oral
43547-0322	Oral
43547-0330	Oral
43547-0331	Oral
43547-0332	Oral
43547-0333	Oral
43547-0335	Oral
43547-0336	Oral
43547-0337	Oral
43547-0338	Oral
43553-0001	Topical
43553-0002	Topical
43553-0003	Topical
43553-0004	Topical
43553-0007	Topical
43553-3244	Topical
43553-3248	Topical
43553-3249	Topical
43553-3251	Topical
43553-3256	Topical
43553-4134	Topical
43595-0080	Oral
43595-0081	Oral
43596-0002	Topical
43596-0003	Topical
43596-0004	Topical
43596-0005	Topical
43596-0006	Topical
43596-0007	Topical
43596-0008	Topical
43596-0009	Topical
43596-0013	Topical
43598-0003	Oral
43598-0004	Oral
43598-0006	Oral
43598-0012	Oral
43598-0018	Oral
43598-0020	Oral
43598-0021	Oral
43598-0164	Oral
43598-0165	Oral
43598-0166	Oral
43598-0203	Oral
43598-0204	Oral
43598-0205	Oral
43598-0206	Oral
43598-0207	Oral
43598-0208	Oral
43598-0209	Oral
43598-0210	Topical
43598-0213	Oral
43598-0218	Oral
43598-0219	Oral
43598-0220	Oral
43598-0221	Oral
43598-0222	Oral
43598-0223	Oral
43598-0224	Oral
43598-0225	Oral
43598-0303	Oral
43598-0305	Intravenous
43598-0305	Subcutaneous
43598-0313	Oral
43598-0314	Oral
43598-0315	Oral
43598-0316	Oral
43598-0317	Oral
43598-0318	Oral
43598-0319	Oral
43598-0320	Oral
43598-0321	Oral
43598-0322	Oral
43598-0323	Oral
43598-0330	Intravenous
43598-0331	Intravenous
43598-0341	Topical
43598-0348	Intravenous
43598-0390	Oral
43598-0409	Respiratory (inhalation)
43598-0410	Respiratory (inhalation)
43598-0412	Respiratory (inhalation)
43689-0002	Oral
43689-0003	Oral
43689-0004	Oral
43689-0005	Oral
43689-0007	Oral
43689-0009	Oral
43695-0003	Oral
43695-0004	Oral
43695-0005	Oral
43742-0003	Oral
43742-0004	Oral
43742-0005	Oral
43742-0006	Oral
43742-0008	Oral
43742-0009	Oral
43742-0013	Oral
43742-0023	Oral
43742-0024	Oral
43742-0025	Oral
43742-0029	Oral
43742-0031	Oral
43742-0032	Oral
43742-0037	Oral
43742-0039	Oral
43742-0051	Oral
43742-0052	Oral
43742-0053	Oral
43742-0056	Oral
43742-0062	Oral
43742-0064	Oral
43742-0065	Oral
43742-0066	Oral
43742-0067	Oral
43742-0069	Oral
43742-0071	Oral
43742-0074	Oral
43742-0085	Oral
43742-0087	Oral
43742-0088	Oral
43742-0095	Oral
43742-0096	Oral
43742-0131	Oral
43742-0132	Oral
43742-0135	Oral
43742-0168	Oral
43742-0169	Oral
43742-0172	Oral
43742-0173	Oral
43742-0178	Oral
43742-0182	Oral
43742-0185	Oral
43742-0186	Oral
43742-0187	Topical
43742-0224	Oral
43742-0225	Oral
43742-0245	Oral
43742-0299	Oral
43742-0338	Oral
43742-0406	Oral
43742-0409	Oral
43742-0456	Oral
43742-0469	Oral
43742-0472	Oral
43742-0485	Oral
43742-0486	Oral
43742-0487	Oral
43772-0002	Oral
43772-0003	Oral
43772-0004	Oral
43772-0005	Oral
43772-0006	Oral
43772-0007	Oral
43772-0008	Oral
43772-0009	Oral
43772-0013	Oral
43772-0023	Oral
43772-0024	Oral
43772-0032	Oral
43772-0037	Oral
43772-0039	Oral
43846-0002	Topical
43846-0003	Topical
43846-0004	Topical
43846-0005	Topical
43846-0006	Topical
43846-0007	Topical
43846-0008	Topical
43846-0009	Topical
43846-0013	Topical
43846-0023	Topical
43846-0024	Topical
43846-0025	Topical
43846-0029	Topical
43846-0032	Topical
43846-0037	Topical
43853-0002	Oral
43853-0005	Oral
43853-0006	Oral
43853-0007	Oral
43853-0008	Oral
43857-0002	Oral
43857-0003	Oral
43857-0004	Oral
43857-0005	Oral
43857-0006	Oral
43857-0007	Oral
43857-0008	Oral
43857-0009	Oral
43857-0013	Oral
43857-0023	Oral
43857-0024	Oral
43857-0025	Oral
43857-0029	Oral
43857-0031	Oral
43857-0032	Oral
43857-0037	Oral
43857-0039	Oral
43857-0046	Oral
43857-0049	Oral
43857-0051	Oral
43857-0052	Oral
43857-0053	Oral
43857-0054	Oral
43857-0056	Oral
43857-0062	Oral
43857-0064	Oral
43857-0065	Oral
43857-0066	Oral
43857-0067	Oral
43857-0069	Oral
43857-0074	Oral
43857-0075	Oral
43857-0085	Oral
43857-0087	Oral
43857-0088	Oral
43857-0093	Oral
43857-0095	Oral
43857-0096	Oral
43857-0113	Oral
43857-0115	Oral
43857-0116	Oral
43857-0121	Oral
43857-0131	Oral
43857-0132	Oral
43857-0135	Oral
43857-0143	Oral
43857-0145	Oral
43857-0168	Oral
43857-0169	Oral
43857-0172	Oral
43857-0173	Oral
43857-0178	Oral
43857-0182	Oral
43857-0185	Oral
43857-0186	Oral
43857-0187	Oral
43857-0224	Oral
43857-0225	Oral
43857-0245	Oral
43857-0258	Oral
43857-0259	Oral
43857-0264	Oral
43857-0281	Oral
43857-0299	Oral
43857-0310	Oral
43975-0220	Oral
44087-0004	Subcutaneous
44087-0005	Subcutaneous
44087-0006	Subcutaneous
44087-1005	Subcutaneous
44087-1005	Intramuscular
44087-1080	Subcutaneous
44087-1080	Intramuscular
44087-1088	Intramuscular
44087-1088	Subcutaneous
44087-1112	Subcutaneous
44087-1113	Subcutaneous
44087-1114	Subcutaneous
44087-1115	Subcutaneous
44087-1116	Subcutaneous
44087-1117	Subcutaneous
44087-1150	Subcutaneous
44087-1225	Subcutaneous
44087-1375	Subcutaneous
44087-2010	Subcutaneous
44087-2011	Subcutaneous
44087-3388	Subcutaneous
44087-8090	Oral
44087-9005	Subcutaneous
44087-9030	Subcutaneous
44087-9070	Subcutaneous
44117-0002	Oral
44183-0180	Oral
44183-0201	Oral
44183-0203	Oral
44183-0208	Oral
44183-0210	Oral
44183-0220	Oral
44183-0311	Oral
44183-0313	Oral
44183-0400	Oral
44183-0401	Oral
44183-0440	Oral
44183-0442	Oral
44183-0507	Oral
44183-0508	Oral
44183-0509	Oral
44183-0514	Oral
44183-0550	Oral
44183-0604	Oral
44183-0880	Oral
44183-0890	Oral
44183-0900	Topical
44224-0006	Topical
44224-0007	Topical
44523-0338	Topical
44523-0356	Topical
44523-0372	Topical
44523-0415	Oral
44523-0425	Oral
44523-0450	Oral
44523-0510	Topical
44523-0520	Topical
44523-0535	Topical
44523-0542	Topical
44523-0550	Topical
44523-0560	Topical
44523-0568	Topical
44523-0602	Topical
44523-0603	Topical
44523-0604	Topical
44523-0606	Topical
44523-0607	Topical
44523-0609	Topical
44523-0613	Topical
44523-0732	Oral
44567-0100	Intramuscular
44567-0100	Intravenous
44567-0101	Intramuscular
44567-0101	Intravenous
44567-0102	Intramuscular
44567-0102	Intravenous
44567-0103	Intramuscular
44567-0103	Intravenous
44567-0104	Intravenous
44567-0210	Intramuscular
44567-0210	Intravenous
44567-0211	Intravenous
44567-0211	Intramuscular
44567-0212	Intravenous
44567-0221	Intramuscular
44567-0221	Intravenous
44567-0222	Intravenous
44567-0222	Intramuscular
44567-0235	Intramuscular
44567-0235	Intravenous
44567-0236	Intramuscular
44567-0236	Intravenous
44567-0237	Intravenous
44567-0310	Intravenous
44567-0310	Intramuscular
44567-0311	Intramuscular
44567-0311	Intravenous
44567-0312	Intravenous
44567-0312	Intramuscular
44567-0504	Intravenous
44567-0505	Intravenous
44567-0506	Intravenous
44567-0507	Intravenous
44567-0509	Intravenous
44567-0510	Intravenous
44567-0700	Intramuscular
44567-0700	Intravenous
44567-0701	Intramuscular
44567-0701	Intravenous
44567-0702	Intramuscular
44567-0702	Intravenous
44567-0703	Intravenous
44567-0706	Intravenous
44567-0707	Intravenous
44567-0708	Intravenous
44567-0710	Intramuscular
44567-0710	Intravenous
44567-0711	Intravenous
44567-0711	Intramuscular
44567-0712	Intravenous
44567-0720	Intravenous
44567-0720	Intramuscular
44567-0722	Intramuscular
44567-0722	Intravenous
44567-0801	Intravenous
44567-0802	Intravenous
44567-0803	Intravenous
44567-0804	Intravenous
44567-0882	Intravenous
44911-0002	Oral
44911-0003	Oral
44911-0004	Oral
44911-0005	Oral
44911-0006	Oral
44911-0007	Oral
44911-0008	Oral
44911-0009	Oral
44911-0013	Oral
44911-0023	Oral
44911-0024	Oral
44911-0025	Oral
44911-0029	Oral
44911-0031	Oral
44911-0032	Oral
44911-0037	Oral
44911-0039	Oral
44911-0046	Oral
44911-0049	Oral
44911-0051	Oral
44911-0052	Oral
44911-0053	Oral
44911-0054	Oral
44911-0056	Oral
44911-0062	Oral
44911-0064	Oral
44911-0065	Oral
44911-0066	Oral
44911-0067	Oral
44911-0069	Oral
44911-0071	Oral
44911-0074	Oral
44911-0075	Oral
44911-0078	Oral
44911-0085	Oral
44911-0087	Oral
44911-0088	Oral
44911-0093	Oral
44911-0096	Oral
44911-0115	Oral
44911-0116	Oral
44911-0121	Oral
44946-1008	Oral
44946-1009	Oral
44946-1010	Oral
44946-1015	Oral
44946-1016	Oral
44946-1017	Oral
44946-1020	Oral
44946-1021	Oral
44946-1022	Oral
44946-1023	Oral
44946-1024	Oral
44946-1025	Oral
44946-1032	Oral
44946-1035	Oral
44946-1036	Oral
44946-1041	Oral
44946-1045	Oral
44946-1046	Oral
44946-1050	Oral
45567-0555	Intravenous
45802-0001	Oral
45802-0004	Topical
45802-0008	Oral
45802-0014	Topical
45802-0021	Topical
45802-0026	Nasal
45802-0032	Topical
45802-0033	Topical
45802-0034	Topical
45802-0038	Topical
45802-0040	Topical
45802-0046	Topical
45802-0048	Topical
45802-0049	Topical
45802-0050	Topical
45802-0053	Topical
45802-0054	Topical
45802-0055	Topical
45802-0056	Topical
45802-0057	Oral
45802-0059	Topical
45802-0060	Topical
45802-0061	Topical
45802-0063	Topical
45802-0064	Topical
45802-0065	Topical
45802-0076	Topical
45802-0098	Rectal
45802-0101	Topical
45802-0106	Oral
45802-0107	Oral
45802-0110	Oral
45802-0112	Topical
45802-0118	Topical
45802-0119	Topical
45802-0124	Topical
45802-0129	Topical
45802-0131	Topical
45802-0132	Oral
45802-0133	Oral
45802-0138	Topical
45802-0140	Oral
45802-0141	Topical
45802-0143	Topical
45802-0144	Topical
45802-0151	Topical
45802-0170	Topical
45802-0171	Topical
45802-0174	Topical
45802-0176	Topical
45802-0182	Topical
45802-0183	Topical
45802-0188	Rectal
45802-0201	Oral
45802-0203	Oral
45802-0206	Oral
45802-0210	Oral
45802-0216	Topical
45802-0221	Topical
45802-0222	Topical
45802-0237	Topical
45802-0245	Oral
45802-0257	Topical
45802-0263	Topical
45802-0269	Topical
45802-0276	Topical
45802-0280	Topical
45802-0282	Oral
45802-0283	Topical
45802-0303	Oral
45802-0308	Topical
45802-0315	Oral
45802-0318	Topical
45802-0327	Oral
45802-0338	Topical
45802-0344	Oral
